SURVEY,REGION,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,HABITAT_CD,PROT,dis_present,ble_present
NCRMP,SEFCRI,2014,Broward-Miami,3584,26.1252,-80.0842,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2014,Broward-Miami,3585,26.0700,-80.0930,MIDR1,LIRM,0,1,1
NCRMP,SEFCRI,2014,Broward-Miami,3588,25.9903,-80.0972,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3001,26.2033,-80.0867,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3002,26.1882,-80.0886,NEAR0,RGSH,0,1,0
NCRMP,SEFCRI,2016,Broward-Miami,3004,26.1622,-80.0967,NEAR0,CPSH,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3009,26.0847,-80.0998,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3016,26.0015,-80.1119,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3021,25.9260,-80.1054,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3030,25.8721,-80.1119,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3036,25.8092,-80.0997,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3037,25.8066,-80.1075,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3040,25.8037,-80.0914,NEAR0,RGSH,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3045,26.2154,-80.0839,NEAR1,RGSH,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3057,26.0896,-80.0937,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3058,26.0553,-80.0981,INNR0,LIRI,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3059,26.0354,-80.1011,INNR0,LIRI,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3061,25.9607,-80.1022,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3064,25.8688,-80.1046,INNR0,LIRI,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3066,25.8547,-80.0997,INNR1,LIRI,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3067,25.8312,-80.0933,INNR0,LIRI,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3069,26.2177,-80.0817,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3071,26.0448,-80.0984,INNR0,LIRI,0,1,0
NCRMP,SEFCRI,2016,Broward-Miami,3072,25.9962,-80.1009,INNR1,LIRI,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3078,25.9275,-80.0999,INNR1,LIRI,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3083,25.8377,-80.0995,INNR1,LIRI,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3085,26.2308,-80.0694,NEAR1,PTCH,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3089,25.7697,-80.0883,NEAR0,APRD,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3091,26.1952,-80.0795,MIDR0,LIRM,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3094,26.1114,-80.0866,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3095,26.0635,-80.0939,MIDR0,LIRM,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3097,26.0302,-80.0945,MIDR0,LIRM,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3099,25.9868,-80.0930,MIDR0,LIRM,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3105,25.8614,-80.0926,MIDR1,LIRM,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3108,26.2331,-80.0742,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3110,26.1478,-80.0821,MIDR1,LIRM,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3115,26.0717,-80.0924,MIDR1,LIRM,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3117,26.0333,-80.0943,MIDR1,LIRM,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3119,26.1747,-80.0757,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3120,26.0968,-80.0839,OFFR1,LIRO,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3124,26.0223,-80.0873,OFFR1,LIRO,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3127,25.9941,-80.0892,OFFR0,LIRO,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3138,26.1301,-80.0803,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3139,26.0980,-80.0830,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3140,26.0963,-80.0829,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3142,26.0653,-80.0928,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2016,Broward-Miami,3143,26.0588,-80.0857,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2016,Broward-Miami,3144,26.0575,-80.0866,OFFR1,CPDP,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3150,25.7882,-80.0881,OFFR1,LIRO,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3152,26.2250,-80.0697,OFFR1,APRD,0,1,1
NCRMP,SEFCRI,2016,Broward-Miami,3154,26.1941,-80.0700,OFFR0,APRD,0,1,0
NCRMP,SEFCRI,2016,Broward-Miami,3800,26.1957,-80.0793,MIDR0,LIRM,0,1,1
NCRMP,SEFCRI,2016,Deerfield,3160,26.2958,-80.0747,NEAR0,RGSH,0,1,1
NCRMP,SEFCRI,2016,Deerfield,3162,26.3288,-80.0662,MIDR0,LIRM,0,1,1
NCRMP,SEFCRI,2016,Deerfield,3165,26.3106,-80.0655,MIDR0,LIRM,0,1,1
NCRMP,SEFCRI,2016,Deerfield,3167,26.3696,-80.0545,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2016,Deerfield,3172,26.3336,-80.0578,OFFR1,SPGR,0,1,0
NCRMP,SEFCRI,2016,Deerfield,3174,26.3006,-80.0601,OFFR1,SPGR,0,1,1
NCRMP,SEFCRI,2016,Deerfield,3175,26.3775,-80.0530,OFFR0,APRD,0,0,1
NCRMP,SEFCRI,2016,Deerfield,3178,26.2823,-80.0611,OFFR1,SPGR,0,1,0
NCRMP,SEFCRI,2016,Martin,3214,26.9954,-80.0648,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2016,Martin,3265,27.1258,-80.1342,NEAR0,RGSH,0,1,0
NCRMP,SEFCRI,2016,Martin,3266,27.1163,-80.1289,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2016,Martin,3270,27.1071,-80.1235,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2016,Martin,3279,27.1403,-80.0719,DPRC0,RGDP,0,1,1
NCRMP,SEFCRI,2016,Martin,3285,26.9954,-80.0648,DPRC0,RGDP,0,0,1
NCRMP,SEFCRI,2016,Martin,3286,27.0908,-80.0424,DPRC0,RGDP,0,1,1
NCRMP,SEFCRI,2016,Martin,3288,27.0662,-80.0439,DPRC0,RGDP,0,0,1
NCRMP,SEFCRI,2016,Martin,3289,27.0563,-80.0339,DPRC1,RGDP,0,0,1
NCRMP,SEFCRI,2016,North Palm Beach,3212,26.7400,-80.0341,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2016,North Palm Beach,3217,26.9876,-80.0108,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2016,North Palm Beach,3222,26.9617,-80.0025,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2016,North Palm Beach,3226,26.9401,-80.0101,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2016,North Palm Beach,3229,26.9126,-80.0323,DPRC0,DPRC,0,1,0
NCRMP,SEFCRI,2016,North Palm Beach,3230,26.9115,-80.0247,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2016,North Palm Beach,3231,26.9047,-80.0296,DPRC0,DPRC,0,1,1
NCRMP,SEFCRI,2016,North Palm Beach,3240,26.8628,-80.0237,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2016,North Palm Beach,3250,26.7418,-80.0092,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2016,North Palm Beach,3254,26.9143,-80.0115,DPRC1,DPRC,0,1,1
NCRMP,SEFCRI,2016,North Palm Beach,3257,26.8649,-80.0172,DPRC1,DPRC,0,1,0
NCRMP,SEFCRI,2016,North Palm Beach,3259,26.8328,-80.0172,DPRC1,DPRC,0,1,0
NCRMP,SEFCRI,2016,North Palm Beach,3261,26.7688,-80.0127,DPRC1,DPRC,0,1,1
NCRMP,SEFCRI,2016,North Palm Beach,3262,26.7711,-80.0116,DPRC1,DPRC,0,1,1
NCRMP,SEFCRI,2016,North Palm Beach,3280,26.9928,-80.0154,DPRC0,RGDP,0,0,0
NCRMP,SEFCRI,2016,North Palm Beach,3624,26.8682,-80.0132,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2016,North Palm Beach,3635,26.8307,-80.0001,DPRC0,DPRC,0,1,1
NCRMP,SEFCRI,2016,South Palm Beach,3185,26.5599,-80.0273,NEAR0,APRD,0,0,1
NCRMP,SEFCRI,2016,South Palm Beach,3186,26.5592,-80.0285,NEAR0,APRD,0,1,1
NCRMP,SEFCRI,2016,South Palm Beach,3189,26.6764,-80.0163,OFFR0,RGDP,0,1,0
NCRMP,SEFCRI,2016,South Palm Beach,3194,26.4848,-80.0405,OFFR1,LIRO,0,1,1
NCRMP,SEFCRI,2016,South Palm Beach,3195,26.4156,-80.0505,OFFR1,LIRO,0,1,1
NCRMP,SEFCRI,2016,South Palm Beach,3199,26.5862,-80.0245,OFFR1,RGDP,0,1,0
NCRMP,SEFCRI,2016,South Palm Beach,3203,26.5088,-80.0338,OFFR1,CPDP,0,1,0
NCRMP,SEFCRI,2016,South Palm Beach,3206,26.4007,-80.0509,OFFR1,SPGR,0,1,1
NCRMP,SEFCRI,2016,South Palm Beach,3207,26.5661,-80.0255,OFFR1,RGDP,0,1,0
NCRMP,SEFCRI,2016,South Palm Beach,3210,26.4370,-80.0460,OFFR1,APRD,0,1,1
NCRMP,SEFCRI,2018,Broward-Miami,3053,25.8427,-80.1042,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3059,25.9539,-80.1003,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3062,25.9767,-80.1000,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3063,25.8526,-80.0998,INNR1,LIRI,0,1,1
NCRMP,SEFCRI,2018,Broward-Miami,3066,26.0107,-80.1011,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3067,25.9571,-80.0999,NEAR1,CPSH,0,1,1
NCRMP,SEFCRI,2018,Broward-Miami,3077,25.8738,-80.1005,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3079,26.0906,-80.0956,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3085,25.9054,-80.0907,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3096,26.2103,-80.0783,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3097,25.8221,-80.0912,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3109,25.8770,-80.0924,MIDR1,LIRM,0,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3110,25.8716,-80.0925,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3117,25.7994,-80.0926,MIDR1,LIRM,0,1,1
NCRMP,SEFCRI,2018,Broward-Miami,3136,25.8887,-80.1073,NEAR0,RGSH,0,1,1
NCRMP,SEFCRI,2018,Broward-Miami,3155,26.1650,-80.0935,NEAR1,RGSH,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3179,26.0436,-80.1061,NEAR1,RGSH,0,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3180,26.1718,-80.0887,NEAR1,RGSH,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3202,26.0106,-80.0886,OFFR1,CPDP,0,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3230,26.1266,-80.0805,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3231,25.9273,-80.0877,OFFR1,SPGR,0,1,1
NCRMP,SEFCRI,2018,Broward-Miami,3240,26.0031,-80.0875,OFFR1,LIRO,0,1,1
NCRMP,SEFCRI,2018,Broward-Miami,3241,26.2377,-80.0658,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3242,25.9606,-80.0888,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3243,25.8091,-80.0884,OFFR0,LIRO,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3263,25.9626,-80.0889,NEAR1,APRD,0,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3266,26.1414,-80.0774,OFFR1,APRD,0,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3272,25.7716,-80.0882,OFFR0,LIRO,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3278,25.7704,-80.0876,NEAR0,APRD,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3901,25.9766,-80.0998,INNR0,LIRI,0,1,1
NCRMP,SEFCRI,2018,Broward-Miami,3903,26.2101,-80.0788,NEAR0,CPSH,0,1,0
NCRMP,SEFCRI,2018,Broward-Miami,3904,26.0108,-80.1013,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2018,Broward-Miami,3905,26.1726,-80.0887,NEAR1,RGSH,0,0,1
NCRMP,SEFCRI,2018,Deerfield,3103,26.3163,-80.0653,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2018,Deerfield,3122,26.2637,-80.0705,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2018,Deerfield,3213,26.3775,-80.0539,OFFR0,LIRO,0,0,1
NCRMP,SEFCRI,2018,Deerfield,3245,26.2819,-80.0621,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2018,Deerfield,3246,26.3359,-80.0587,OFFR1,CPDP,0,0,1
NCRMP,SEFCRI,2018,Deerfield,3247,26.2915,-80.0618,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2018,Deerfield,3258,26.3045,-80.0594,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2018,Deerfield,3268,26.2696,-80.0618,OFFR1,APRD,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3001,26.8938,-80.0021,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3002,26.9449,-80.0104,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3006,26.9337,-80.0131,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3008,26.8559,-80.0095,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3016,26.7245,-80.0126,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3018,26.9050,-80.0128,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3024,26.8225,-80.0112,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3025,26.9116,-80.0008,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3033,26.9266,-80.0307,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3039,26.9359,-80.0143,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3043,26.9010,-80.0167,DPRC1,DPRC,0,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3046,26.7781,-80.0141,DPRC1,DPRC,0,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3047,26.8398,-80.0163,DPRC1,DPRC,0,1,1
NCRMP,SEFCRI,2018,North Palm Beach,3048,26.7496,-80.0158,DPRC1,DPRC,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3049,26.8335,-80.0170,DPRC1,DPRC,0,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3050,26.8169,-80.0038,DPRC1,DPRC,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3262,26.8256,-80.0165,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3285,26.7230,-80.0191,NEAR1,PTCH,0,0,1
NCRMP,SEFCRI,2018,North Palm Beach,3545,26.7441,-80.0130,DPRC1,DPRC,0,0,1
NCRMP,SEFCRI,2018,South Palm Beach,3219,26.6920,-80.0185,OFFR0,LIRO,0,0,1
NCRMP,SEFCRI,2018,South Palm Beach,3222,26.6898,-80.0157,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2018,South Palm Beach,3248,26.5863,-80.0232,OFFR1,RGDP,0,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3250,26.5292,-80.0298,OFFR1,RGDP,0,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3252,26.5254,-80.0316,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2018,South Palm Beach,3253,26.4914,-80.0374,OFFR1,LIRO,0,1,1
NCRMP,SEFCRI,2018,South Palm Beach,3254,26.5244,-80.0327,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2018,South Palm Beach,3997,26.5248,-80.0323,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2018,South Palm Beach,3998,26.5262,-80.0314,OFFR1,LIRO,0,1,0
NCRMP,SEFCRI,2018,South Palm Beach,3999,26.5296,-80.0289,OFFR1,RGDP,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3084,26.0783,-80.0974,INNR0,LIRI,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3085,26.1412,-80.0889,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3090,25.9884,-80.1000,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3093,26.0016,-80.1009,INNR0,LIRI,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3095,26.1733,-80.0872,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3099,26.0518,-80.0986,INNR1,LIRI,0,1,0
NCRMP,SEFCRI,2020,Broward-Miami,3101,25.9322,-80.1002,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3103,26.1644,-80.0882,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3104,26.1336,-80.0912,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3105,26.0216,-80.0991,INNR0,LIRI,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3110,25.9807,-80.1026,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3112,25.8257,-80.0977,INNR1,LIRI,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3114,26.0573,-80.0936,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3116,26.0084,-80.0975,MIDR0,LIRM,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3118,26.0091,-80.0952,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3121,25.9081,-80.0918,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3125,25.8568,-80.0921,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3126,26.2193,-80.0766,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3128,26.0369,-80.0938,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3130,26.2567,-80.0718,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3133,25.8536,-80.1076,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3135,26.0761,-80.1082,NEAR0,CPSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3137,25.9502,-80.1093,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3138,25.9514,-80.1102,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3143,26.1484,-80.0989,NEAR0,CPSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3148,25.8848,-80.1088,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3150,26.1353,-80.0940,NEAR0,CPSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3152,25.7950,-80.1125,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3153,25.8648,-80.1105,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3155,26.1323,-80.0970,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3157,26.2432,-80.0785,NEAR0,CPSH,0,1,1
NCRMP,SEFCRI,2020,Broward-Miami,3159,25.9052,-80.1094,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3164,26.0576,-80.1041,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3166,25.7877,-80.1075,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3169,25.9927,-80.1115,NEAR0,CPSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3172,26.1154,-80.1025,NEAR0,CPSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3174,25.7953,-80.0996,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3177,26.0860,-80.1040,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3178,25.8929,-80.1171,NEAR0,CPSH,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3180,26.1534,-80.0964,NEAR0,CPSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3184,26.2169,-80.0863,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3203,26.1853,-80.0879,NEAR1,RGSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3204,26.1520,-80.0957,NEAR1,CPSH,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3213,25.7761,-80.0894,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3231,26.0318,-80.0854,OFFR0,RGDP,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3258,26.2161,-80.0699,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3259,26.1455,-80.0787,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3268,26.0286,-80.0876,OFFR1,LIRO,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3270,25.8835,-80.0881,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3280,26.2301,-80.0700,PTSH2,PTCH,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3305,26.0979,-80.0821,PTDP1,APRD,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3306,26.0257,-80.0865,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3315,26.1973,-80.0700,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2020,Broward-Miami,3316,26.0766,-80.0838,PTDP1,APRD,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3324,26.1736,-80.0818,MIDR0,LIRM,0,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3325,25.7773,-80.0951,PTSH2,APRS,0,0,0
NCRMP,SEFCRI,2020,Deerfield,3123,26.3212,-80.0666,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2020,Deerfield,3124,26.2915,-80.0687,MIDR0,LIRM,0,0,1
NCRMP,SEFCRI,2020,Deerfield,3131,26.2690,-80.0699,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2020,Deerfield,3132,26.2736,-80.0708,MIDR1,LIRM,0,0,1
NCRMP,SEFCRI,2020,Deerfield,3190,26.3136,-80.0733,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2020,Deerfield,3235,26.3588,-80.0550,OFFR0,LIRO,0,0,0
NCRMP,SEFCRI,2020,Deerfield,3237,26.3490,-80.0548,OFFR1,SPGR,0,0,0
NCRMP,SEFCRI,2020,Deerfield,3282,26.3806,-80.0529,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2020,Deerfield,3288,26.3634,-80.0550,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2020,Deerfield,3307,26.3106,-80.0580,PTDP1,APRD,0,0,1
NCRMP,SEFCRI,2020,Deerfield,3308,26.2962,-80.0599,PTDP1,APRD,0,0,1
NCRMP,SEFCRI,2020,Deerfield,3317,26.3230,-80.0575,PTDP1,APRD,0,0,1
NCRMP,SEFCRI,2020,Deerfield,3318,26.2971,-80.0602,OFFR1,SPGR,0,1,1
NCRMP,SEFCRI,2020,North Palm Beach,3005,26.8614,-80.0092,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3011,26.9153,-80.0070,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2020,North Palm Beach,3016,26.8837,-80.0286,DPRC0,DPRC,0,0,1
NCRMP,SEFCRI,2020,North Palm Beach,3067,26.8766,-80.0098,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3073,26.7824,-80.0136,DPRC0,DPRC,0,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3193,26.7317,-80.0335,NEAR0,RGSH,0,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3206,26.7174,-80.0309,NEAR1,RGSH,0,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3208,26.7229,-80.0295,NEAR1,CPSH,0,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3303,26.7320,-80.0155,OFFR1,CPDP,0,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3311,26.7237,-80.0176,PTDP0,PTCH,0,0,1
NCRMP,SEFCRI,2020,North Palm Beach,3321,26.8250,-80.0167,PTDP1,PTCH,0,0,0
NCRMP,SEFCRI,2020,North Palm Beach,3329,26.7255,-80.0179,PTSH2,PTCH,0,1,0
NCRMP,SEFCRI,2020,North Palm Beach,3330,26.7228,-80.0192,PTSH2,PTCH,0,0,1
NCRMP,SEFCRI,2020,South Palm Beach,3191,26.7109,-80.0297,NEAR0,RGSH,0,0,1
NCRMP,SEFCRI,2020,South Palm Beach,3248,26.4615,-80.0451,OFFR0,LIRO,0,0,1
NCRMP,SEFCRI,2020,South Palm Beach,3252,26.4121,-80.0509,OFFR0,LIRO,0,0,1
NCRMP,SEFCRI,2020,South Palm Beach,3297,26.6461,-80.0190,OFFR1,LIRO,0,0,0
NCRMP,SEFCRI,2020,South Palm Beach,3299,26.5220,-80.0319,OFFR1,LIRO,0,1,1
NCRMP,SEFCRI,2020,South Palm Beach,3320,26.4304,-80.0469,OFFR1,SPGR,0,0,1
NCRMP,SEFCRI,2020,South Palm Beach,3327,26.5718,-80.0263,PTSH2,APRD,0,0,0
