SURVEY,REGION,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,HABITAT_CD,PROT,SPECIES_CD,Total_dis,Total_ble,Total_col,DIS_PREV,BLE_PREV
NCRMP,SEFCRI,2018,Broward-Miami,3242,25.9606,-80.0888,OFFR1,SPGR,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3242,25.9606,-80.0888,OFFR1,SPGR,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3242,25.9606,-80.0888,OFFR1,SPGR,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3243,25.8091,-80.0884,OFFR0,LIRO,0,MAD DECA,0,1,1,0,100
NCRMP,SEFCRI,2018,Broward-Miami,3243,25.8091,-80.0884,OFFR0,LIRO,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3243,25.8091,-80.0884,OFFR0,LIRO,0,STE INTE,0,1,2,0,50
NCRMP,SEFCRI,2018,Broward-Miami,3263,25.9626,-80.0889,NEAR1,APRD,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3263,25.9626,-80.0889,NEAR1,APRD,0,MEA MEAN,0,0,2,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3263,25.9626,-80.0889,NEAR1,APRD,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3263,25.9626,-80.0889,NEAR1,APRD,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3266,26.1414,-80.0774,OFFR1,APRD,0,MAD DECA,0,0,2,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3266,26.1414,-80.0774,OFFR1,APRD,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3266,26.1414,-80.0774,OFFR1,APRD,0,ORB FRAN,0,0,2,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3266,26.1414,-80.0774,OFFR1,APRD,0,POR ASTR,0,0,4,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3266,26.1414,-80.0774,OFFR1,APRD,0,SID SIDE,0,0,5,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3266,26.1414,-80.0774,OFFR1,APRD,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3272,25.7716,-80.0882,OFFR0,LIRO,0,MAD DECA,0,0,2,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3272,25.7716,-80.0882,OFFR0,LIRO,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3272,25.7716,-80.0882,OFFR0,LIRO,0,MON CAVE,0,2,7,0,28.6
NCRMP,SEFCRI,2018,Broward-Miami,3272,25.7716,-80.0882,OFFR0,LIRO,0,POR ASTR,0,0,5,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3272,25.7716,-80.0882,OFFR0,LIRO,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2018,Broward-Miami,3272,25.7716,-80.0882,OFFR0,LIRO,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3278,25.7704,-80.0876,NEAR0,APRD,0,MON CAVE,0,1,3,0,33.3
NCRMP,SEFCRI,2018,Broward-Miami,3278,25.7704,-80.0876,NEAR0,APRD,0,SID SIDE,0,2,2,0,100
NCRMP,SEFCRI,2018,Broward-Miami,3278,25.7704,-80.0876,NEAR0,APRD,0,STE INTE,0,0,4,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3901,25.9766,-80.0998,INNR0,LIRI,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3901,25.9766,-80.0998,INNR0,LIRI,0,POR ASTR,0,1,4,0,25
NCRMP,SEFCRI,2018,Broward-Miami,3901,25.9766,-80.0998,INNR0,LIRI,0,SID SIDE,1,4,5,20,80
NCRMP,SEFCRI,2018,Broward-Miami,3901,25.9766,-80.0998,INNR0,LIRI,0,SOL BOUR,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3901,25.9766,-80.0998,INNR0,LIRI,0,STE INTE,0,2,8,0,25
NCRMP,SEFCRI,2018,Broward-Miami,3903,26.2101,-80.0788,NEAR0,CPSH,0,AGA FRAG,0,0,2,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3903,26.2101,-80.0788,NEAR0,CPSH,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3903,26.2101,-80.0788,NEAR0,CPSH,0,SID SIDE,1,0,2,50,0
NCRMP,SEFCRI,2018,Broward-Miami,3903,26.2101,-80.0788,NEAR0,CPSH,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3904,26.0108,-80.1013,INNR1,LIRI,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3904,26.0108,-80.1013,INNR1,LIRI,0,POR ASTR,0,0,10,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3904,26.0108,-80.1013,INNR1,LIRI,0,POR PORI,0,0,2,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3904,26.0108,-80.1013,INNR1,LIRI,0,SID SIDE,0,2,3,0,66.7
NCRMP,SEFCRI,2018,Broward-Miami,3904,26.0108,-80.1013,INNR1,LIRI,0,STE INTE,0,1,2,0,50
NCRMP,SEFCRI,2018,Broward-Miami,3905,26.1726,-80.0887,NEAR1,RGSH,0,AGA AGAR,0,0,4,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3905,26.1726,-80.0887,NEAR1,RGSH,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3905,26.1726,-80.0887,NEAR1,RGSH,0,POR PORI,0,0,4,0,0
NCRMP,SEFCRI,2018,Broward-Miami,3905,26.1726,-80.0887,NEAR1,RGSH,0,SID SIDE,0,1,7,0,14.3
NCRMP,SEFCRI,2018,Deerfield,3103,26.3163,-80.0653,MIDR0,LIRM,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3103,26.3163,-80.0653,MIDR0,LIRM,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2018,Deerfield,3103,26.3163,-80.0653,MIDR0,LIRM,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2018,Deerfield,3103,26.3163,-80.0653,MIDR0,LIRM,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3103,26.3163,-80.0653,MIDR0,LIRM,0,SID SIDE,0,1,3,0,33.3
NCRMP,SEFCRI,2018,Deerfield,3103,26.3163,-80.0653,MIDR0,LIRM,0,STE INTE,0,0,5,0,0
NCRMP,SEFCRI,2018,Deerfield,3122,26.2637,-80.0705,MIDR1,LIRM,0,EUS FAST,0,0,3,0,0
NCRMP,SEFCRI,2018,Deerfield,3122,26.2637,-80.0705,MIDR1,LIRM,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3122,26.2637,-80.0705,MIDR1,LIRM,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3122,26.2637,-80.0705,MIDR1,LIRM,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2018,Deerfield,3122,26.2637,-80.0705,MIDR1,LIRM,0,SCO CUBE,0,0,2,0,0
NCRMP,SEFCRI,2018,Deerfield,3122,26.2637,-80.0705,MIDR1,LIRM,0,SID SIDE,0,2,4,0,50
NCRMP,SEFCRI,2018,Deerfield,3122,26.2637,-80.0705,MIDR1,LIRM,0,STE INTE,0,1,4,0,25
NCRMP,SEFCRI,2018,Deerfield,3213,26.3775,-80.0539,OFFR0,LIRO,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3213,26.3775,-80.0539,OFFR0,LIRO,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3213,26.3775,-80.0539,OFFR0,LIRO,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2018,Deerfield,3213,26.3775,-80.0539,OFFR0,LIRO,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3213,26.3775,-80.0539,OFFR0,LIRO,0,SID SIDE,0,1,7,0,14.3
NCRMP,SEFCRI,2018,Deerfield,3213,26.3775,-80.0539,OFFR0,LIRO,0,STE INTE,0,1,2,0,50
NCRMP,SEFCRI,2018,Deerfield,3245,26.2819,-80.0621,OFFR1,LIRO,0,MON CAVE,0,1,2,0,50
NCRMP,SEFCRI,2018,Deerfield,3245,26.2819,-80.0621,OFFR1,LIRO,0,POR ASTR,0,0,5,0,0
NCRMP,SEFCRI,2018,Deerfield,3245,26.2819,-80.0621,OFFR1,LIRO,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2018,Deerfield,3246,26.3359,-80.0587,OFFR1,CPDP,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3246,26.3359,-80.0587,OFFR1,CPDP,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2018,Deerfield,3246,26.3359,-80.0587,OFFR1,CPDP,0,MUS ANGU,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3246,26.3359,-80.0587,OFFR1,CPDP,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3246,26.3359,-80.0587,OFFR1,CPDP,0,STE INTE,0,1,2,0,50
NCRMP,SEFCRI,2018,Deerfield,3247,26.2915,-80.0618,OFFR1,LIRO,0,MON CAVE,0,2,3,0,66.7
NCRMP,SEFCRI,2018,Deerfield,3247,26.2915,-80.0618,OFFR1,LIRO,0,POR ASTR,0,2,3,0,66.7
NCRMP,SEFCRI,2018,Deerfield,3247,26.2915,-80.0618,OFFR1,LIRO,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2018,Deerfield,3247,26.2915,-80.0618,OFFR1,LIRO,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3258,26.3045,-80.0594,OFFR1,LIRO,0,MON CAVE,0,1,2,0,50
NCRMP,SEFCRI,2018,Deerfield,3258,26.3045,-80.0594,OFFR1,LIRO,0,POR ASTR,0,0,5,0,0
NCRMP,SEFCRI,2018,Deerfield,3258,26.3045,-80.0594,OFFR1,LIRO,0,SID SIDE,0,2,4,0,50
NCRMP,SEFCRI,2018,Deerfield,3258,26.3045,-80.0594,OFFR1,LIRO,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2018,Deerfield,3268,26.2696,-80.0618,OFFR1,APRD,0,AGA LAMA,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3268,26.2696,-80.0618,OFFR1,APRD,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2018,Deerfield,3268,26.2696,-80.0618,OFFR1,APRD,0,MON CAVE,0,1,2,0,50
NCRMP,SEFCRI,2018,Deerfield,3268,26.2696,-80.0618,OFFR1,APRD,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2018,North Palm Beach,3001,26.8938,-80.0021,DPRC0,DPRC,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3001,26.8938,-80.0021,DPRC0,DPRC,0,MON CAVE,0,1,2,0,50
NCRMP,SEFCRI,2018,North Palm Beach,3001,26.8938,-80.0021,DPRC0,DPRC,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3001,26.8938,-80.0021,DPRC0,DPRC,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2018,North Palm Beach,3002,26.9449,-80.0104,DPRC0,DPRC,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3002,26.9449,-80.0104,DPRC0,DPRC,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3002,26.9449,-80.0104,DPRC0,DPRC,0,MYC SPE.,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3002,26.9449,-80.0104,DPRC0,DPRC,0,SID SIDE,0,4,5,0,80
NCRMP,SEFCRI,2018,North Palm Beach,3002,26.9449,-80.0104,DPRC0,DPRC,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3006,26.9337,-80.0131,DPRC0,DPRC,0,MAD DECA,0,0,11,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3006,26.9337,-80.0131,DPRC0,DPRC,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3006,26.9337,-80.0131,DPRC0,DPRC,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3006,26.9337,-80.0131,DPRC0,DPRC,0,SID SIDE,0,6,10,0,60
NCRMP,SEFCRI,2018,North Palm Beach,3006,26.9337,-80.0131,DPRC0,DPRC,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3008,26.8559,-80.0095,DPRC0,DPRC,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3008,26.8559,-80.0095,DPRC0,DPRC,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2018,North Palm Beach,3016,26.7245,-80.0126,DPRC0,DPRC,0,MAD DECA,0,0,2,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3016,26.7245,-80.0126,DPRC0,DPRC,0,MON CAVE,0,0,4,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3016,26.7245,-80.0126,DPRC0,DPRC,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3018,26.9050,-80.0128,DPRC0,DPRC,0,SID SIDE,0,3,4,0,75
NCRMP,SEFCRI,2018,North Palm Beach,3018,26.9050,-80.0128,DPRC0,DPRC,0,STE INTE,0,6,8,0,75
NCRMP,SEFCRI,2018,North Palm Beach,3024,26.8225,-80.0112,DPRC0,DPRC,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3025,26.9116,-80.0008,DPRC0,DPRC,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3033,26.9266,-80.0307,DPRC0,DPRC,0,STE INTE,0,2,2,0,100
NCRMP,SEFCRI,2018,North Palm Beach,3039,26.9359,-80.0143,DPRC0,DPRC,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3039,26.9359,-80.0143,DPRC0,DPRC,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3039,26.9359,-80.0143,DPRC0,DPRC,0,SID SIDE,0,3,4,0,75
NCRMP,SEFCRI,2018,North Palm Beach,3043,26.9010,-80.0167,DPRC1,DPRC,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3043,26.9010,-80.0167,DPRC1,DPRC,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3046,26.7781,-80.0141,DPRC1,DPRC,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3046,26.7781,-80.0141,DPRC1,DPRC,0,STE INTE,0,0,3,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3047,26.8398,-80.0163,DPRC1,DPRC,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3047,26.8398,-80.0163,DPRC1,DPRC,0,AGA FRAG,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3047,26.8398,-80.0163,DPRC1,DPRC,0,MAD DECA,0,0,7,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3047,26.8398,-80.0163,DPRC1,DPRC,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3047,26.8398,-80.0163,DPRC1,DPRC,0,POR ASTR,1,1,4,25,25
NCRMP,SEFCRI,2018,North Palm Beach,3047,26.8398,-80.0163,DPRC1,DPRC,0,SID RADI,0,1,1,0,100
NCRMP,SEFCRI,2018,North Palm Beach,3047,26.8398,-80.0163,DPRC1,DPRC,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3047,26.8398,-80.0163,DPRC1,DPRC,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3048,26.7496,-80.0158,DPRC1,DPRC,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3048,26.7496,-80.0158,DPRC1,DPRC,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2018,North Palm Beach,3048,26.7496,-80.0158,DPRC1,DPRC,0,STE INTE,0,1,3,0,33.3
NCRMP,SEFCRI,2018,North Palm Beach,3049,26.8335,-80.0170,DPRC1,DPRC,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3049,26.8335,-80.0170,DPRC1,DPRC,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3050,26.8169,-80.0038,DPRC1,DPRC,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3050,26.8169,-80.0038,DPRC1,DPRC,0,SID SIDE,0,3,5,0,60
NCRMP,SEFCRI,2018,North Palm Beach,3262,26.8256,-80.0165,DPRC0,DPRC,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3285,26.7230,-80.0191,NEAR1,PTCH,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3285,26.7230,-80.0191,NEAR1,PTCH,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3285,26.7230,-80.0191,NEAR1,PTCH,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3285,26.7230,-80.0191,NEAR1,PTCH,0,POR ASTR,0,0,3,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3285,26.7230,-80.0191,NEAR1,PTCH,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2018,North Palm Beach,3285,26.7230,-80.0191,NEAR1,PTCH,0,STE INTE,0,2,8,0,25
NCRMP,SEFCRI,2018,North Palm Beach,3545,26.7441,-80.0130,DPRC1,DPRC,0,MAD DECA,0,0,28,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3545,26.7441,-80.0130,DPRC1,DPRC,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3545,26.7441,-80.0130,DPRC1,DPRC,0,POR ASTR,0,0,3,0,0
NCRMP,SEFCRI,2018,North Palm Beach,3545,26.7441,-80.0130,DPRC1,DPRC,0,SID SIDE,0,1,4,0,25
NCRMP,SEFCRI,2018,North Palm Beach,3545,26.7441,-80.0130,DPRC1,DPRC,0,STE INTE,0,1,3,0,33.3
NCRMP,SEFCRI,2018,South Palm Beach,3219,26.6920,-80.0185,OFFR0,LIRO,0,MAD DECA,0,1,6,0,16.7
NCRMP,SEFCRI,2018,South Palm Beach,3219,26.6920,-80.0185,OFFR0,LIRO,0,MON CAVE,0,1,12,0,8.3
NCRMP,SEFCRI,2018,South Palm Beach,3219,26.6920,-80.0185,OFFR0,LIRO,0,POR ASTR,0,0,7,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3219,26.6920,-80.0185,OFFR0,LIRO,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3222,26.6898,-80.0157,OFFR1,SPGR,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3222,26.6898,-80.0157,OFFR1,SPGR,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3222,26.6898,-80.0157,OFFR1,SPGR,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2018,South Palm Beach,3222,26.6898,-80.0157,OFFR1,SPGR,0,STE INTE,0,1,4,0,25
NCRMP,SEFCRI,2018,South Palm Beach,3248,26.5863,-80.0232,OFFR1,RGDP,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3248,26.5863,-80.0232,OFFR1,RGDP,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3250,26.5292,-80.0298,OFFR1,RGDP,0,AGA AGAR,0,0,6,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3250,26.5292,-80.0298,OFFR1,RGDP,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3250,26.5292,-80.0298,OFFR1,RGDP,0,MON CAVE,0,0,5,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3250,26.5292,-80.0298,OFFR1,RGDP,0,POR ASTR,0,0,2,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3250,26.5292,-80.0298,OFFR1,RGDP,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3250,26.5292,-80.0298,OFFR1,RGDP,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3252,26.5254,-80.0316,OFFR1,LIRO,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3252,26.5254,-80.0316,OFFR1,LIRO,0,STE INTE,0,4,5,0,80
NCRMP,SEFCRI,2018,South Palm Beach,3253,26.4914,-80.0374,OFFR1,LIRO,0,MAD DECA,0,0,7,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3253,26.4914,-80.0374,OFFR1,LIRO,0,MON CAVE,0,0,6,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3253,26.4914,-80.0374,OFFR1,LIRO,0,POR ASTR,0,0,5,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3253,26.4914,-80.0374,OFFR1,LIRO,0,SID SIDE,2,1,3,66.7,33.3
NCRMP,SEFCRI,2018,South Palm Beach,3253,26.4914,-80.0374,OFFR1,LIRO,0,STE INTE,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3254,26.5244,-80.0327,OFFR1,LIRO,0,MAD AURE,0,1,1,0,100
NCRMP,SEFCRI,2018,South Palm Beach,3997,26.5248,-80.0323,OFFR1,LIRO,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3997,26.5248,-80.0323,OFFR1,LIRO,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3997,26.5248,-80.0323,OFFR1,LIRO,0,POR FURC,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3997,26.5248,-80.0323,OFFR1,LIRO,0,POR PORI,0,0,2,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3997,26.5248,-80.0323,OFFR1,LIRO,0,SID SIDE,0,1,2,0,50
NCRMP,SEFCRI,2018,South Palm Beach,3998,26.5262,-80.0314,OFFR1,LIRO,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3998,26.5262,-80.0314,OFFR1,LIRO,0,MON CAVE,0,0,4,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3998,26.5262,-80.0314,OFFR1,LIRO,0,POR ASTR,0,0,9,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3998,26.5262,-80.0314,OFFR1,LIRO,0,SID SIDE,1,0,1,100,0
NCRMP,SEFCRI,2018,South Palm Beach,3998,26.5262,-80.0314,OFFR1,LIRO,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3999,26.5296,-80.0289,OFFR1,RGDP,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3999,26.5296,-80.0289,OFFR1,RGDP,0,MAD DECA,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3999,26.5296,-80.0289,OFFR1,RGDP,0,MEA MEAN,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3999,26.5296,-80.0289,OFFR1,RGDP,0,MYC ALIC,0,0,1,0,0
NCRMP,SEFCRI,2018,South Palm Beach,3999,26.5296,-80.0289,OFFR1,RGDP,0,SID SIDE,0,1,1,0,100
NCRMP,SEFCRI,2018,South Palm Beach,3999,26.5296,-80.0289,OFFR1,RGDP,0,STE INTE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3084,26.0783,-80.0974,INNR0,LIRI,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3084,26.0783,-80.0974,INNR0,LIRI,0,POR ASTR,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3084,26.0783,-80.0974,INNR0,LIRI,0,POR PORI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3084,26.0783,-80.0974,INNR0,LIRI,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3085,26.1412,-80.0889,INNR0,LIRI,0,EUS FAST,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3085,26.1412,-80.0889,INNR0,LIRI,0,MON CAVE,0,0,3,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3085,26.1412,-80.0889,INNR0,LIRI,0,POR ASTR,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3085,26.1412,-80.0889,INNR0,LIRI,0,SID SIDE,0,2,5,0,40
NCRMP,SEFCRI,2020,Broward-Miami,3085,26.1412,-80.0889,INNR0,LIRI,0,STE INTE,0,1,5,0,20
NCRMP,SEFCRI,2020,Broward-Miami,3090,25.9884,-80.1000,INNR0,LIRI,0,AGA AGAR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3090,25.9884,-80.1000,INNR0,LIRI,0,MON CAVE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3090,25.9884,-80.1000,INNR0,LIRI,0,SID SIDE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3090,25.9884,-80.1000,INNR0,LIRI,0,STE INTE,0,1,2,0,50
NCRMP,SEFCRI,2020,Broward-Miami,3093,26.0016,-80.1009,INNR0,LIRI,0,DIC STOK,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3093,26.0016,-80.1009,INNR0,LIRI,0,DIP LABY,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3093,26.0016,-80.1009,INNR0,LIRI,0,MON CAVE,0,0,2,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3093,26.0016,-80.1009,INNR0,LIRI,0,SID RADI,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3093,26.0016,-80.1009,INNR0,LIRI,0,SID SIDE,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3095,26.1733,-80.0872,INNR0,LIRI,0,MEA MEAN,0,1,1,0,100
NCRMP,SEFCRI,2020,Broward-Miami,3095,26.1733,-80.0872,INNR0,LIRI,0,POR ASTR,0,0,1,0,0
NCRMP,SEFCRI,2020,Broward-Miami,3095,26.1733,-80.0872,INNR0,LIRI,0,POR PORI,0,1,3,0,33.3
NCRMP,SEFCRI,2020,Broward-Miami,3095,26.1733,-80.0872,INNR0,LIRI,0,SID SIDE,0,3,5,0,60
NCRMP,SEFCRI,2020,Broward-Miami,3095,26.1733,-80.0872,INNR0,LIRI,0,STE INTE,0,2,7,0,28.6
NCRMP,SEFCRI,2020,Broward-Miami,3099,26.0518,-80.0986,INNR1,LIRI,0,ORB FAVE,1,0,2,50,0
NCRMP,SEFCRI,2020,Broward-Miami,3099,26.0518,-80.0986,INNR1,LIRI,0,POR ASTR,0,0,3,0,0
