SURVEY,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,PROT,avsitemort,MORT_TYPE
DRM,2012,Broward-Miami,3731,26.06952,-80.09119,MIDR0,0,0,Recent
DRM,2012,Broward-Miami,3732,26.07499,-80.09915,INNR0,0,0,Recent
DRM,2012,Broward-Miami,3733,26.08944,-80.09904,NEAR0,0,0,Recent
DRM,2012,Broward-Miami,3735,26.10204,-80.09294,INNR0,0,0.3947368421052631,Recent
DRM,2012,Broward-Miami,3736,26.11641,-80.08083,NEAR0,0,0,Recent
DRM,2012,Broward-Miami,3737,26.15444,-80.09854,NEAR0,0,6.666666666666667,Recent
DRM,2012,Broward-Miami,3739,26.19587,-80.08221,INNR0,0,0,Recent
DRM,2012,Broward-Miami,3740,26.1995,-80.08418,NEAR0,0,0,Recent
DRM,2012,Broward-Miami,3741,26.20495,-80.09014,NEAR0,0,2.5,Recent
DRM,2012,Broward-Miami,3963,25.82793,-80.0921,MIDR0,0,0.8125,Recent
DRM,2012,Deerfield,3744,26.3582,-80.05287,NEAR0,0,0,Recent
DRM,2012,Deerfield,4002,26.35618,-80.05503,OFFR1,0,0,Recent
DRM,2012,Deerfield,4003,26.3185,-80.05912,OFFR1,0,0.8336363636363634,Recent
DRM,2012,Lower Keys,3539,24.47158,-81.95377,MCPR,0,0.48824786324786335,Recent
DRM,2012,Lower Keys,3540,24.48164,-81.94441,MCPR,0,0.1623376623376623,Recent
DRM,2012,Lower Keys,3541,24.45852,-81.93043,OFPR,0,0,Recent
DRM,2012,Lower Keys,3542,24.4823,-81.83584,OFPR,0,0.9758812615955477,Recent
DRM,2012,Lower Keys,3543,24.46626,-81.82198,FMLR,0,0.38461538461538464,Recent
DRM,2012,Lower Keys,3544,24.46623,-81.78989,FMLR,0,0.5631578947368421,Recent
DRM,2012,Lower Keys,3547,24.47581,-81.73318,FMLR,0,0.125,Recent
DRM,2012,Lower Keys,3550,24.48265,-81.71352,FSLR,1,0,Recent
DRM,2012,Lower Keys,3551,24.47945,-81.71349,HRRF,1,1.0416666666666665,Recent
DRM,2012,Lower Keys,3552,24.55,-81.70602,INPR,1,0,Recent
DRM,2012,Lower Keys,3553,24.49901,-81.70586,HRRF,1,0,Recent
DRM,2012,Lower Keys,3554,24.4814,-81.70564,HRRF,1,6,Recent
DRM,2012,Lower Keys,3555,24.49945,-81.69845,OFPR,1,0,Recent
DRM,2012,Lower Keys,3560,24.52174,-81.66509,MCPR,0,0.10030864197530859,Recent
DRM,2012,Lower Keys,3561,24.56594,-81.65734,INPR,0,0,Recent
DRM,2012,Lower Keys,3563,24.56777,-81.65083,INPR,0,0,Recent
DRM,2012,Lower Keys,3564,24.50204,-81.62489,FSLR,0,0,Recent
DRM,2012,Lower Keys,3565,24.50512,-81.62078,HRRF,0,2.291666666666667,Recent
DRM,2012,Lower Keys,3567,24.53989,-81.59701,MCPR,0,0.625,Recent
DRM,2012,Lower Keys,3569,24.52183,-81.58388,FMLR,0,0.3125,Recent
DRM,2012,Lower Keys,3570,24.52738,-81.55789,OFPR,0,0.19999999999999996,Recent
DRM,2012,Lower Keys,3571,24.52561,-81.55312,OFPR,0,0,Recent
DRM,2012,Lower Keys,3575,24.54517,-81.4698,FSLR,0,0,Recent
DRM,2012,Lower Keys,3577,24.54896,-81.44536,FMLR,0,0,Recent
DRM,2012,Lower Keys,3578,24.5407,-81.4339,FMLR,0,0.2272727272727273,Recent
DRM,2012,Lower Keys,3803,24.47559,-81.74506,FMLR,0,0,Recent
DRM,2012,Lower Keys,3809,24.48122,-81.70953,HRRF,1,2.7403846153846154,Recent
DRM,2012,Lower Keys,3822,24.51955,-81.54176,FSLR,0,0,Recent
DRM,2012,Lower Keys,3824,24.52327,-81.51975,HRRF,0,0,Recent
DRM,2012,Lower Keys,3826,24.53098,-81.4808,FMLR,0,0.15151515151515155,Recent
DRM,2012,Lower Keys,3998,24.5333,-81.60406,MCPR,0,0.0357142857142857,Recent
DRM,2012,Lower Keys,4010,24.54664,-81.40155,HRRF,1,0,Recent
DRM,2012,Lower Keys,4011,24.54521,-81.41075,HRRF,1,0,Recent
DRM,2012,Lower Keys,4012,24.56319,-81.40031,OFPR,0,1.410256410256411,Recent
DRM,2012,Martin,4014,27.13167,-80.13403,NEAR1,0,0,Recent
DRM,2012,Martin,4015,27.11189,-80.1256,NEAR1,0,0,Recent
DRM,2012,Martin,4016,27.10818,-80.12334,NEAR0,0,11.578947368421051,Recent
DRM,2012,Martin,4017,27.10658,-80.12203,NEAR1,0,5.384615384615383,Recent
DRM,2012,Martin,4018,27.1346,-80.13493,NEAR0,0,21.25,Recent
DRM,2012,Martin,4019,27.12122,-80.1275,NEAR1,0,8.181818181818182,Recent
DRM,2012,Mid-Upper Keys Transition,3618,24.86671,-80.58301,FMLR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3619,24.8779,-80.57253,OFPR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3622,24.89011,-80.55317,FMLR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3624,24.9102,-80.53339,FMLR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3625,24.95141,-80.55087,INPR,0,0.9615384615384615,Recent
DRM,2012,Mid-Upper Keys Transition,3626,24.95327,-80.54922,INPR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3628,24.96643,-80.53696,INPR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3867,24.87309,-80.58726,FMLR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3872,24.90134,-80.53902,FMLR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3874,24.91013,-80.55918,MCPR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3876,24.9438,-80.47215,FSLR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3878,24.94838,-80.54922,INPR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3879,24.94941,-80.47443,FSLR,0,0,Recent
DRM,2012,Mid-Upper Keys Transition,3881,24.95539,-80.5037,MCPR,0,1.060334528076463,Recent
DRM,2012,Mid-Upper Keys Transition,3882,24.96097,-80.5471,INPR,0,0,Recent
DRM,2012,Middle Keys,3584,24.63425,-81.24812,MCPR,0,0.6829637096774192,Recent
DRM,2012,Middle Keys,3586,24.59357,-81.23602,FMLR,0,0,Recent
DRM,2012,Middle Keys,3587,24.62416,-81.23414,MCPR,0,0,Recent
DRM,2012,Middle Keys,3588,24.62525,-81.23139,MCPR,0,0,Recent
DRM,2012,Middle Keys,3591,24.62581,-81.1115,HRRF,1,0.9078947368421046,Recent
DRM,2012,Middle Keys,3592,24.62689,-81.10784,HRRF,1,0,Recent
DRM,2012,Middle Keys,3593,24.63312,-81.09021,HRRF,0,0,Recent
DRM,2012,Middle Keys,3594,24.63287,-81.08794,HRRF,0,0.3448275862068965,Recent
DRM,2012,Middle Keys,3595,24.63649,-81.07015,FMLR,0,0.30612244897959184,Recent
DRM,2012,Middle Keys,3596,24.68843,-81.04003,MCPR,0,0.19736842105263155,Recent
DRM,2012,Middle Keys,3597,24.69434,-81.03834,INPR,0,0.08928571428571432,Recent
DRM,2012,Middle Keys,3598,24.69767,-81.03622,INPR,0,0.5916666666666666,Recent
DRM,2012,Middle Keys,3600,24.66016,-81.02105,FSLR,0,3.571428571428571,Recent
DRM,2012,Middle Keys,3601,24.66885,-80.99264,FMLR,0,0.8080357142857143,Recent
DRM,2012,Middle Keys,3602,24.66495,-80.98911,FMLR,0,0.75,Recent
DRM,2012,Middle Keys,3604,24.69587,-80.94584,FSLR,0,0.625,Recent
DRM,2012,Middle Keys,3608,24.69429,-80.91202,FMLR,0,0,Recent
DRM,2012,Middle Keys,3609,24.6997,-80.89817,FMLR,0,0.11904761904761903,Recent
DRM,2012,Middle Keys,3610,24.7051,-80.8784,FMLR,0,0,Recent
DRM,2012,Middle Keys,3612,24.71952,-80.84081,FMLR,0,0,Recent
DRM,2012,Middle Keys,3613,24.73215,-80.83288,OFPR,0,0.11111111111111108,Recent
DRM,2012,Middle Keys,3838,24.59883,-81.21593,FMLR,0,0,Recent
DRM,2012,Middle Keys,3851,24.69849,-80.95538,OFPR,0,0.5539851714550508,Recent
DRM,2012,Middle Keys,3861,24.72495,-80.85662,FSLR,0,0.17857142857142858,Recent
DRM,2012,Middle Keys,4005,24.70695,-80.87723,FMLR,0,0.29069767441860467,Recent
DRM,2012,Middle Keys,4006,24.68986,-81.03048,MCPR,0,0.4631887985546522,Recent
DRM,2012,Middle Keys,4007,24.71841,-80.93071,MCPR,0,0.3064166856621837,Recent
DRM,2012,Middle Keys,4008,24.71107,-80.94913,MCPR,0,0.3839285714285714,Recent
DRM,2012,North Palm Beach,3996,26.72652,-80.03184,NEAR0,0,0,Recent
DRM,2012,North Palm Beach,4020,26.74142,-80.01362,DPRC0,0,0,Recent
DRM,2012,South Palm Beach,4021,26.68045,-80.03043,NEAR0,0,0,Recent
DRM,2012,South Palm Beach,4022,26.67953,-80.01747,OFFR1,0,0.25,Recent
DRM,2012,South Palm Beach,4023,26.49045,-80.03737,OFFR1,0,1.2788461538461542,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3500,24.6001,-82.9724,CONT_MR,2,0.7692307692307692,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3501,24.58772,-82.95246,ISOL_MR,2,0.33333333333333337,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3507,24.5951,-82.94073,ISOL_LR,2,0.625,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3509,24.66021,-82.93186,CONT_HR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3510,24.60964,-82.93305,ISOL_HR,2,0.10204081632653067,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3511,24.66387,-82.92796,CONT_HR,2,0.5263157894736843,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3512,24.66207,-82.92793,CONT_HR,2,0.4166666666666667,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3513,24.58462,-82.91292,ISOL_LR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3514,24.57567,-82.90686,CONT_LR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3515,24.68419,-82.8927,ISOL_LR,2,0.3333333333333333,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3517,24.5978,-82.86968,ISOL_HR,2,0.4047368421052632,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3518,24.61771,-82.86602,SPGR_HR,2,0.4761904761904761,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3519,24.69719,-82.86325,ISOL_HR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3520,24.62503,-82.85823,SPGR_HR,2,0.28571428571428575,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3522,24.65765,-82.84883,CONT_LR,2,0.4878048780487804,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3523,24.63967,-82.84264,CONT_LR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3524,24.62736,-82.8148,SPGR_LR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3525,24.72673,-82.81031,CONT_HR,2,0.27499999999999997,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3526,24.72493,-82.81029,CONT_HR,2,0.6169934640522877,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3527,24.62741,-82.81085,SPGR_HR,2,0.8333333333333334,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3528,24.72497,-82.80633,CONT_MR,2,0.9090909090909092,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3529,24.62931,-82.80298,SPGR_HR,2,0.7670454545454546,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3530,24.72683,-82.80241,CONT_MR,2,1.0941176470588236,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3531,24.71251,-82.79232,ISOL_HR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3532,24.70713,-82.78829,SPGR_LR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3533,24.72345,-82.78259,CONT_MR,2,0.18518518518518523,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3534,24.71264,-82.78046,SPGR_LR,2,1.4285714285714284,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3535,24.6892,-82.77815,SPGR_LR,2,5.416666666666666,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3537,24.66212,-82.77776,SPGR_HR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3753,24.58553,-82.98205,ISOL_LR,2,0.22727272727272732,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3765,24.57361,-82.92658,ISOL_LR,2,0.22727272727272732,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3767,24.66761,-82.91814,ISOL_LR,2,6.428571428571429,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3773,24.61954,-82.86407,SPGR_HR,2,0.6521739130434782,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3775,24.62888,-82.83853,SPGR_LR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3778,24.6291,-82.82076,CONT_LR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3779,24.62366,-82.82265,SPGR_HR,2,0.5555555555555556,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3786,24.65297,-82.78751,SPGR_HR,2,0,Recent
DRM,2012,Tortugas--Dry Tortugas NP,3787,24.65846,-82.78166,SPGR_HR,2,0.7142857142857143,Recent
DRM,2012,Tortugas--Dry Tortugas NP,4024,24.66956,-82.90911,ISOL_LR,2,1.46875,Recent
DRM,2012,Tortugas--Dry Tortugas NP,4025,24.68151,-82.88575,ISOL_HR,2,0.3718954248366014,Recent
DRM,2012,Tortugas--Dry Tortugas NP,4026,24.6773,-82.92368,CONT_HR,2,0.13888888888888892,Recent
DRM,2012,Upper Keys,3631,24.98472,-80.41637,HRRF,0,0,Recent
DRM,2012,Upper Keys,3632,24.98798,-80.41264,HRRF,0,0,Recent
DRM,2012,Upper Keys,3633,24.99885,-80.4019,FMLR,0,1.153846153846154,Recent
DRM,2012,Upper Keys,3634,25.00029,-80.43946,FSLR,0,0.06410256410256411,Recent
DRM,2012,Upper Keys,3635,25.00409,-80.39233,FMLR,0,0,Recent
DRM,2012,Upper Keys,3636,25.02588,-80.39058,FSLR,0,0.09433962264150941,Recent
DRM,2012,Upper Keys,3638,25.03584,-80.34801,HRRF,1,0,Recent
DRM,2012,Upper Keys,3639,25.03839,-80.34867,HRRF,0,0,Recent
DRM,2012,Upper Keys,3641,25.05947,-80.32878,FSLR,0,0,Recent
DRM,2012,Upper Keys,3642,25.06312,-80.34109,FSLR,0,0.6818181818181819,Recent
DRM,2012,Upper Keys,3643,25.06687,-80.37039,MCPR,0,0,Recent
DRM,2012,Upper Keys,3644,25.09361,-80.31313,FMLR,0,0,Recent
DRM,2012,Upper Keys,3649,25.12627,-80.3091,OFPR,0,0,Recent
DRM,2012,Upper Keys,3650,25.12955,-80.26825,FMLR,0,0,Recent
DRM,2012,Upper Keys,3654,25.189,-80.23079,FMLR,0,0,Recent
DRM,2012,Upper Keys,3655,25.20167,-80.23667,FSLR,0,0.10000000000000005,Recent
DRM,2012,Upper Keys,3656,25.21238,-80.20879,FMLR,0,0,Recent
DRM,2012,Upper Keys,3657,25.2142,-80.20699,FMLR,1,0,Recent
DRM,2012,Upper Keys,3659,25.21425,-80.21471,HRRF,1,0.4545454545454546,Recent
DRM,2012,Upper Keys,3660,25.21454,-80.27632,MCPR,0,0.641025641025641,Recent
DRM,2012,Upper Keys,3661,25.21456,-80.28029,MCPR,0,1.0465116279069764,Recent
DRM,2012,Upper Keys,3663,25.23947,-80.22868,OFPR,0,0,Recent
DRM,2012,Upper Keys,3666,25.25594,-80.21068,OFPR,0,0.19230769230769224,Recent
DRM,2012,Upper Keys,3667,25.25723,-80.22042,OFPR,0,0,Recent
DRM,2012,Upper Keys,3668,25.2664,-80.1887,FMLR,0,0,Recent
DRM,2012,Upper Keys,3885,24.98925,-80.4119,HRRF,0,0,Recent
DRM,2012,Upper Keys,3890,25.03123,-80.38871,OFPR,0,0,Recent
DRM,2012,Upper Keys,3892,25.04366,-80.36982,OFPR,0,0,Recent
DRM,2012,Upper Keys,3893,25.05377,-80.3647,OFPR,0,0,Recent
DRM,2012,Upper Keys,3895,25.08627,-80.32088,FSLR,0,0,Recent
DRM,2012,Upper Keys,3898,25.10239,-80.31235,FMLR,0,0,Recent
DRM,2012,Upper Keys,3899,25.10581,-80.30828,HRRF,0,0,Recent
DRM,2012,Upper Keys,3901,25.12494,-80.29871,HRRF,1,0,Recent
DRM,2012,Upper Keys,3903,25.1255,-80.28322,FMLR,0,0,Recent
DRM,2012,Upper Keys,3904,25.13464,-80.27241,FMLR,0,0,Recent
DRM,2012,Upper Keys,3905,25.14795,-80.29232,HRRF,0,0,Recent
DRM,2012,Upper Keys,3910,25.1855,-80.24841,FSLR,0,12.5,Recent
DRM,2012,Upper Keys,3921,25.27216,-80.24221,MCPR,0,0,Recent
DRM,2012,Upper Keys,3922,25.29914,-80.22019,MCPR,0,0.6521739130434782,Recent
DRM,2012,Upper Keys,3999,25.04211,-80.3981,MCPR,0,0,Recent
DRM,2012,Upper Keys,4000,25.14618,-80.25616,HRRF,1,0,Recent
DRM,2012,Upper Keys,4001,25.01052,-80.37251,HRRF,1,7.2631578947368425,Recent
DRM,2012,Upper Keys,4013,25.2137,-80.26531,MCPR,0,0.10615536537195527,Recent
DRM,2013,Biscayne,4187,25.32241,-80.18229,OFPR,0,0,Recent
DRM,2013,Biscayne,4188,25.33344,-80.21799,INPR,0,0.3571428571428573,Recent
DRM,2013,Biscayne,4189,25.33584,-80.16625,MCPR,0,0.3571428571428571,Recent
DRM,2013,Biscayne,4190,25.33854,-80.16032,OFPR,0,0,Recent
DRM,2013,Biscayne,4191,25.35137,-80.19402,MCPR,1,0,Recent
DRM,2013,Biscayne,4192,25.36732,-80.14024,HRRF,1,1.25,Recent
DRM,2013,Biscayne,4197,25.4034,-80.13204,HRRF,1,0,Recent
DRM,2013,Biscayne,4198,25.42886,-80.16367,INPR,1,0.078125,Recent
DRM,2013,Biscayne,4199,25.45572,-80.1237,FMLR,0,0.053977272727272735,Recent
DRM,2013,Biscayne,4201,25.54407,-80.10117,FSLR,0,0,Recent
DRM,2013,Biscayne,4202,25.68302,-80.10002,FMLR,0,0.25,Recent
DRM,2013,Biscayne,4316,25.51737,-80.12432,MCPR,0,0.23076923076923075,Recent
DRM,2013,Biscayne,4321,25.3549,-80.16192,MCPR,1,0,Recent
DRM,2013,Biscayne,4329,25.48653,-80.14139,MCPR,0,0.17241379310344823,Recent
DRM,2013,Biscayne,4330,25.49913,-80.13533,MCPR,0,0,Recent
DRM,2013,Biscayne,4377,25.6741,-80.0942,FMLR,0,0.3,Recent
DRM,2013,Biscayne,4378,25.6749,-80.09842,OFPR,0,0.3076923076923077,Recent
DRM,2013,Biscayne,4379,25.70158,-80.102,INPR,0,0.4166666666666667,Recent
DRM,2013,Biscayne,4380,25.44793,-80.1779,INPR,0,0,Recent
DRM,2013,Biscayne,4381,25.64338,-80.09713,FMLR,0,4.0625,Recent
DRM,2013,Biscayne,4382,25.65059,-80.09638,FMLR,0,0.4166666666666667,Recent
DRM,2013,Biscayne,4383,25.69212,-80.09642,FMLR,0,0,Recent
DRM,2013,Biscayne,4384,25.6959,-80.09738,FMLR,0,0,Recent
DRM,2013,Biscayne,4385,25.70033,-80.09688,FMLR,0,0,Recent
DRM,2013,Biscayne,4386,25.70478,-80.0979,FMLR,0,0,Recent
DRM,2013,Broward-Miami,4204,25.8354,-80.08886,OFFR0,0,1.666666666666667,Recent
DRM,2013,Broward-Miami,4205,25.86377,-80.10874,NEAR0,0,0.875,Recent
DRM,2013,Broward-Miami,4207,25.92879,-80.11025,NEAR0,0,0.4545454545454545,Recent
DRM,2013,Broward-Miami,4211,26.2209,-80.0733,OFFR0,0,1.3055555555555558,Recent
DRM,2013,Broward-Miami,4387,26.11826,-80.08881,MIDR0,0,21.5,Recent
DRM,2013,Broward-Miami,4390,26.06956,-80.09719,INNR1,0,0,Recent
DRM,2013,Broward-Miami,4392,26.06411,-80.09323,MIDR0,0,0,Recent
DRM,2013,Deerfield,4356,26.389,-80.05375,OFFR0,0,3.6111111111111116,Recent
DRM,2013,Lower Keys,4133,24.48016,-81.71335,HRRF,1,0.5316742081447964,Recent
DRM,2013,Lower Keys,4135,24.55076,-81.70193,INPR,1,0,Recent
DRM,2013,Lower Keys,4136,24.52864,-81.63594,MCPR,0,0.030120481927710847,Recent
DRM,2013,Lower Keys,4139,24.52361,-81.57702,HRRF,0,0.041666666666666664,Recent
DRM,2013,Lower Keys,4140,24.51601,-81.55797,FMLR,0,0,Recent
DRM,2013,Lower Keys,4141,24.52356,-81.5221,HRRF,0,0,Recent
DRM,2013,Lower Keys,4142,24.54515,-81.41124,HRRF,1,0.03571428571428572,Recent
DRM,2013,Lower Keys,4143,24.54898,-81.40202,FSLR,1,0,Recent
DRM,2013,Lower Keys,4241,24.46676,-81.72921,FMLR,0,0,Recent
DRM,2013,Lower Keys,4248,24.55765,-81.35289,FMLR,0,0.1785714285714286,Recent
DRM,2013,Lower Keys,4251,24.53783,-81.59449,MCPR,0,0.1388888888888889,Recent
DRM,2013,Lower Keys,4253,24.55047,-81.57451,MCPR,0,0.0071428571428571504,Recent
DRM,2013,Lower Keys,4357,24.50156,-81.61932,FSLR,0,1.25,Recent
DRM,2013,Lower Keys,4362,24.55229,-81.3838,FSLR,0,0,Recent
DRM,2013,Lower Keys,4363,24.56869,-81.32539,FMLR,0,0.13157894736842107,Recent
DRM,2013,Lower Keys,4364,24.56011,-81.50157,MCPR,0,0.14285714285714288,Recent
DRM,2013,Lower Keys,4397,24.48017,-81.71926,HRRF,1,0,Recent
DRM,2013,Lower Keys,4398,24.50064,-81.69411,OFPR,1,0.2941176470588236,Recent
DRM,2013,Mid-Upper Keys Transition,4168,24.94106,-80.55522,INPR,0,3.333333333333333,Recent
DRM,2013,Mid-Upper Keys Transition,4170,24.96636,-80.53726,INPR,0,0.5,Recent
DRM,2013,Mid-Upper Keys Transition,4284,24.95884,-80.45448,FMLR,0,1.25,Recent
DRM,2013,Mid-Upper Keys Transition,4365,24.95026,-80.55076,INPR,0,0,Recent
DRM,2013,Middle Keys,4150,24.62707,-81.10841,HRRF,1,0,Recent
DRM,2013,Middle Keys,4151,24.63091,-81.09183,HRRF,0,0.5,Recent
DRM,2013,Middle Keys,4153,24.63287,-81.08991,HRRF,0,0,Recent
DRM,2013,Middle Keys,4154,24.63292,-81.08792,HRRF,0,0,Recent
DRM,2013,Middle Keys,4157,24.69937,-80.96893,MCPR,0,0.22435897435897428,Recent
DRM,2013,Middle Keys,4158,24.74848,-80.93176,INPR,0,0,Recent
DRM,2013,Middle Keys,4164,24.78443,-80.76335,FSLR,0,0,Recent
DRM,2013,Middle Keys,4165,24.77029,-80.74384,FMLR,0,0.06097560975609753,Recent
DRM,2013,Middle Keys,4366,24.74527,-80.78219,FSLR,0,0,Recent
DRM,2013,Middle Keys,4369,24.69646,-80.90492,FMLR,0,0.25,Recent
DRM,2013,Middle Keys,4370,24.7254,-80.9317,MCPR,0,0.7244668911335577,Recent
DRM,2013,Middle Keys,4372,24.62161,-81.11626,FMLR,0,0,Recent
DRM,2013,Middle Keys,4373,24.63623,-81.08938,OFPR,0,0,Recent
DRM,2013,Middle Keys,4375,24.7468,-80.9362,INPR,0,0,Recent
DRM,2013,North Palm Beach,4215,26.73628,-80.0188,NEAR1,0,0,Recent
DRM,2013,South Palm Beach,4394,26.67888,-80.01808,OFFR1,0,0.1923076923076923,Recent
DRM,2013,South Palm Beach,4395,26.71618,-80.02918,NEAR0,0,0,Recent
DRM,2013,South Palm Beach,4396,26.71642,-80.01883,OFFR1,0,7.370129870129869,Recent
DRM,2013,Upper Keys,4172,25.03059,-80.42676,MCPR,0,0.3658536585365855,Recent
DRM,2013,Upper Keys,4173,24.98716,-80.4146,HRRF,0,0,Recent
DRM,2013,Upper Keys,4174,24.98594,-80.41304,HRRF,0,1.1111111111111112,Recent
DRM,2013,Upper Keys,4175,25.11447,-80.34454,MCPR,0,0.21739130434782603,Recent
DRM,2013,Upper Keys,4176,25.12991,-80.28645,FMLR,0,0.5456349206349207,Recent
DRM,2013,Upper Keys,4177,25.13467,-80.27593,FMLR,0,0.3125,Recent
DRM,2013,Upper Keys,4179,25.16877,-80.26206,OFPR,0,0.3888888888888889,Recent
DRM,2013,Upper Keys,4180,25.23555,-80.26148,MCPR,0,0,Recent
DRM,2013,Upper Keys,4181,25.16039,-80.25889,OFPR,0,0.10242474916387957,Recent
DRM,2013,Upper Keys,4182,25.14374,-80.25694,HRRF,1,0.45424836601307195,Recent
DRM,2013,Upper Keys,4184,25.21223,-80.21863,HRRF,1,0.5,Recent
DRM,2013,Upper Keys,4185,25.22495,-80.20746,HRRF,1,0.3019480519480519,Recent
DRM,2013,Upper Keys,4296,25.04182,-80.42801,MCPR,0,0.0806451612903226,Recent
DRM,2013,Upper Keys,4303,25.02547,-80.4043,OFPR,0,0,Recent
DRM,2013,Upper Keys,4361,24.98765,-80.46768,OFPR,0,0,Recent
SCREAM,1999,Lower Keys,457806,24.44453,-81.92715,HRRF,0,0.3999999999999999,Recent
SCREAM,1999,Lower Keys,457806,24.44457,-81.92687,HRRF,0,0.2916666666666667,Recent
SCREAM,1999,Lower Keys,457809,24.44453,-81.92782,HRRF,0,1.3636363636363638,Recent
SCREAM,1999,Lower Keys,457809,24.44512,-81.92822,HRRF,0,2.2727272727272725,Recent
SCREAM,1999,Lower Keys,488216,24.45128,-81.8801,HRRF,1,1.702702702702703,Recent
SCREAM,1999,Lower Keys,488216,24.45132,-81.8802,HRRF,1,3.604166666666667,Recent
SCREAM,1999,Lower Keys,488313,24.45142,-81.87828,FMLR,1,2.846153846153846,Recent
SCREAM,1999,Lower Keys,488313,24.45145,-81.87852,HRRF,1,0.973684210526316,Recent
SCREAM,1999,Lower Keys,501814,24.47862,-81.72333,FMLR,1,2.4848484848484853,Recent
SCREAM,1999,Lower Keys,501814,24.47875,-81.72397,FMLR,1,2.0384615384615383,Recent
SCREAM,1999,Lower Keys,501816,24.47853,-81.71877,HRRF,1,1.1224489795918366,Recent
SCREAM,1999,Lower Keys,501816,24.47857,-81.71877,HRRF,1,1,Recent
SCREAM,1999,Lower Keys,532312,24.48883,-81.67117,FSLR,0,1.6666666666666665,Recent
SCREAM,1999,Lower Keys,532312,24.48907,-81.67077,FSLR,0,3.4375,Recent
SCREAM,1999,Lower Keys,532314,24.48783,-81.67477,HRRF,0,2.0588235294117645,Recent
SCREAM,1999,Lower Keys,532314,24.48795,-81.67467,HRRF,0,2.1034482758620694,Recent
SCREAM,1999,Lower Keys,532404,24.49107,-81.66255,HRRF,1,9.375,Recent
SCREAM,1999,Lower Keys,532404,24.49113,-81.66275,HRRF,1,3.2608695652173916,Recent
SCREAM,1999,Lower Keys,532406,24.49065,-81.66442,FMLR,1,1.0625,Recent
SCREAM,1999,Lower Keys,532406,24.49068,-81.66422,HRRF,1,5.341463414634145,Recent
SCREAM,1999,Lower Keys,565420,24.51322,-81.55905,HRRF,0,1.6052631578947372,Recent
SCREAM,1999,Lower Keys,565420,24.51387,-81.55965,HRRF,0,1.8870967741935483,Recent
SCREAM,1999,Lower Keys,565603,24.51892,-81.54072,HRRF,0,0,Recent
SCREAM,1999,Lower Keys,565603,24.51942,-81.54273,HRRF,0,4.230769230769231,Recent
SCREAM,1999,Lower Keys,565611,24.51605,-81.54233,FMLR,0,1.3793103448275859,Recent
