REGION,SURVEY,YEAR,SUB_REGION_NAME,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,STRAT,PROT,avsitemort,MORT_TYPE
FLK,SCREAM,2000,Lower Keys,581011,24.5627,-81.40125,OFPR,0,7.714285714285714,Old
FLK,SCREAM,2000,Lower Keys,581011,24.56278,-81.40053,OFPR,0,8.392857142857144,Old
FLK,SCREAM,2000,Lower Keys,581012,24.56358,-81.3984,OFPR,0,30.666666666666664,Old
FLK,SCREAM,2000,Lower Keys,581012,24.56377,-81.39825,OFPR,0,8.157894736842106,Old
FLK,SCREAM,2000,Lower Keys,597219,24.53022,-81.48332,FMLR,0,35.652173913043484,Old
FLK,SCREAM,2000,Lower Keys,597219,24.53032,-81.48325,HRRF,0,30.13888888888889,Old
FLK,SCREAM,2000,Lower Keys,599007,24.54598,-81.40228,HRRF,1,18.263157894736842,Old
FLK,SCREAM,2000,Lower Keys,599007,24.54608,-81.40193,HRRF,1,7.2727272727272725,Old
FLK,SCREAM,2000,Lower Keys,599009,24.54413,-81.40968,HRRF,1,29.545454545454547,Old
FLK,SCREAM,2000,Lower Keys,599009,24.54418,-81.409,HRRF,1,39.44444444444444,Old
FLK,SCREAM,2000,Lower Keys,610103,24.56543,-81.39318,OFPR,1,18.415841584158414,Old
FLK,SCREAM,2000,Lower Keys,610103,24.56557,-81.39295,OFPR,1,17.11881188118812,Old
FLK,SCREAM,2000,Lower Keys,610710,24.562,-81.33633,FMLR,0,13.954545454545455,Old
FLK,SCREAM,2000,Lower Keys,610710,24.56215,-81.33612,HRRF,0,25.074074074074073,Old
FLK,SCREAM,2000,Lower Keys,611124,24.56642,-81.38918,OFPR,1,10.111111111111109,Old
FLK,SCREAM,2000,Lower Keys,611124,24.56643,-81.38895,OFPR,1,16.8,Old
FLK,SCREAM,2001,Lower Keys,1100888,24.55357,-81.37703,FMLR,0,14.285714285714286,Old
FLK,SCREAM,2001,Lower Keys,1100888,24.55357,-81.37703,FSLR,0,13.133333333333333,Old
FLK,SCREAM,2001,Lower Keys,1140904,24.5612,-81.3458,HRRF,0,11.916666666666668,Old
FLK,SCREAM,2001,Lower Keys,1140904,24.56125,-81.34563,FSLR,0,13.200000000000001,Old
FLK,SCREAM,2001,Lower Keys,500611,24.44512,-81.92643,HRRF,0,16.4375,Old
FLK,SCREAM,2001,Lower Keys,500611,24.44513,-81.92633,HRRF,0,6.25,Old
FLK,SCREAM,2001,Lower Keys,500612,24.44517,-81.92585,HRRF,0,25.789473684210527,Old
FLK,SCREAM,2001,Lower Keys,500612,24.44527,-81.9255,HRRF,0,24.350000000000005,Old
FLK,SCREAM,2001,Lower Keys,540637,24.45237,-81.87682,HRRF,1,11.173076923076925,Old
FLK,SCREAM,2001,Lower Keys,540637,24.4524,-81.87668,HRRF,1,13.5,Old
FLK,SCREAM,2001,Lower Keys,540638,24.45295,-81.87467,HRRF,1,6.088888888888889,Old
FLK,SCREAM,2001,Lower Keys,540638,24.45308,-81.87452,HRRF,1,18.928571428571427,Old
FLK,SCREAM,2001,Lower Keys,580654,24.46032,-81.8426,HRRF,1,27.954545454545453,Old
FLK,SCREAM,2001,Lower Keys,580654,24.46037,-81.84235,HRRF,1,9.133333333333333,Old
FLK,SCREAM,2001,Lower Keys,590655,24.46222,-81.84072,HRRF,1,21.827030812324928,Old
FLK,SCREAM,2001,Lower Keys,660703,24.47377,-81.74397,FMLR,0,12.90909090909091,Old
FLK,SCREAM,2001,Lower Keys,660703,24.47382,-81.74402,HRRF,0,18.81818181818182,Old
FLK,SCREAM,2001,Lower Keys,690717,24.47943,-81.71682,FSLR,1,6.521739130434783,Old
FLK,SCREAM,2001,Lower Keys,690717,24.47952,-81.71668,HRRF,1,24.96875,Old
FLK,SCREAM,2001,Lower Keys,700719,24.48095,-81.71072,HRRF,1,9.36666666666666,Old
FLK,SCREAM,2001,Lower Keys,700719,24.48098,-81.71058,HRRF,1,11.923076923076927,Old
FLK,SCREAM,2001,Lower Keys,740738,24.4882,-81.6759,HRRF,0,9.76420695504665,Old
FLK,SCREAM,2001,Lower Keys,750740,24.48963,-81.67173,HRRF,0,18.259086672879775,Old
FLK,SCREAM,2001,Lower Keys,760745,24.49237,-81.66142,FSLR,1,12.285714285714286,Old
FLK,SCREAM,2001,Lower Keys,760745,24.49237,-81.66142,HRRF,1,9.21875,Old
FLK,SCREAM,2001,Lower Keys,770746,24.49303,-81.65945,HRRF,1,14.977272727272727,Old
FLK,SCREAM,2001,Lower Keys,780751,24.49553,-81.649,HRRF,0,19.2,Old
FLK,SCREAM,2001,Lower Keys,780751,24.49557,-81.64888,HRRF,0,14.805555555555554,Old
FLK,SCREAM,2001,Lower Keys,810761,24.50027,-81.6296,HRRF,0,24.424242424242426,Old
FLK,SCREAM,2001,Lower Keys,810761,24.50037,-81.62942,FSLR,0,11.785714285714286,Old
FLK,SCREAM,2001,Lower Keys,820764,24.50322,-81.62303,HRRF,0,9.25,Old
FLK,SCREAM,2001,Lower Keys,820764,24.50323,-81.62322,HRRF,0,26.034482758620687,Old
FLK,SCREAM,2001,Lower Keys,840776,24.50563,-81.59968,FSLR,0,6.4,Old
FLK,SCREAM,2001,Lower Keys,840776,24.5057,-81.59958,FSLR,0,17.666666666666664,Old
FLK,SCREAM,2001,Lower Keys,860791,24.51047,-81.57047,FSLR,0,18.59848484848485,Old
FLK,SCREAM,2001,Lower Keys,860792,24.51048,-81.5682,HRRF,0,22,Old
FLK,SCREAM,2001,Lower Keys,860792,24.51053,-81.56817,FSLR,0,10.1875,Old
FLK,SCREAM,2001,Lower Keys,900805,24.51795,-81.54215,HRRF,0,17.8125,Old
FLK,SCREAM,2001,Lower Keys,910805,24.51797,-81.5431,FSLR,0,33,Old
FLK,SCREAM,2001,Lower Keys,910805,24.51797,-81.5431,HRRF,0,30.466666666666665,Old
FLK,SCREAM,2001,Lower Keys,930817,24.52283,-81.51903,FSLR,0,6.857142857142858,Old
FLK,SCREAM,2001,Lower Keys,930817,24.52285,-81.51928,FSLR,0,23.916666666666664,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3051275,24.90413,-80.61102,MCPR,0,22.45222222222222,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3051276,24.90413,-80.60903,MCPR,0,41.25668449197861,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3081317,24.90798,-80.52648,FSLR,0,22.4,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3081317,24.90798,-80.52648,HRRF,0,29.545454545454547,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3081318,24.90882,-80.52565,HRRF,0,13.5,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3151328,24.92217,-80.50585,FSLR,1,20.509090909090908,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3161328,24.92293,-80.50515,FMLR,1,22.22222222222222,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3161328,24.92293,-80.50515,FSLR,1,9,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3251339,24.93977,-80.48397,FSLR,0,18.810897435897434,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3251340,24.94013,-80.48318,FSLR,0,12.21159420289855,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3301348,24.94955,-80.46622,FSLR,0,16.804761904761904,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3311330,24.95065,-80.50165,OFPR,0,23.435897435897438,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3321351,24.9521,-80.45947,FSLR,1,12.409090909090908,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3341353,24.95617,-80.45742,FMLR,1,9.4,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3341353,24.95617,-80.45742,FSLR,1,17.5,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3351353,24.9585,-80.4572,FSLR,0,11.666666666666668,Old
FLK,SCREAM,2001,Mid-Upper Keys Transition,3361353,24.95957,-80.45613,FSLR,0,20.365384615384617,Old
FLK,SCREAM,2001,Middle Keys,1490955,24.62425,-81.24425,MCPR,0,12.714285714285715,Old
FLK,SCREAM,2001,Middle Keys,1501022,24.62548,-81.11215,HRRF,1,14.166666666666666,Old
FLK,SCREAM,2001,Middle Keys,1501023,24.62598,-81.1098,HRRF,1,13.568503289473686,Old
FLK,SCREAM,2001,Middle Keys,1531031,24.63063,-81.09372,FMLR,0,14.174242424242424,Old
FLK,SCREAM,2001,Middle Keys,1531032,24.63143,-81.09208,FSLR,0,15.714285714285715,Old
FLK,SCREAM,2001,Middle Keys,1531032,24.63147,-81.09213,HRRF,0,27.75,Old
FLK,SCREAM,2001,Middle Keys,1541034,24.63238,-81.08922,FSLR,0,17.625,Old
FLK,SCREAM,2001,Middle Keys,1541034,24.63252,-81.08895,FSLR,0,10.90909090909091,Old
FLK,SCREAM,2001,Middle Keys,1711040,24.66375,-81.07625,MCPR,0,19.92857142857143,Old
FLK,SCREAM,2001,Middle Keys,1881058,24.69427,-81.04053,INPR,0,21.82085020242915,Old
FLK,SCREAM,2001,Middle Keys,1881070,24.69383,-81.0169,MCPR,0,13.328236980410892,Old
FLK,SCREAM,2001,Middle Keys,1921096,24.70072,-80.96593,OFPR,0,12.3125,Old
FLK,SCREAM,2001,Middle Keys,1931097,24.70217,-80.96355,OFPR,0,10.700501253132831,Old
FLK,SCREAM,2001,Upper Keys,3461369,24.97795,-80.42487,FSLR,0,18.125,Old
FLK,SCREAM,2001,Upper Keys,3461369,24.97795,-80.42487,HRRF,0,28.94736842105263,Old
FLK,SCREAM,2001,Upper Keys,3501364,24.98502,-80.4354,OFPR,0,25.925,Old
FLK,SCREAM,2001,Upper Keys,3501373,24.9848,-80.41612,HRRF,0,22.01731601731602,Old
FLK,SCREAM,2001,Upper Keys,3511376,24.98715,-80.41137,FSLR,0,27,Old
FLK,SCREAM,2001,Upper Keys,3511376,24.98715,-80.41137,HRRF,0,16.11111111111111,Old
FLK,SCREAM,2001,Upper Keys,3521375,24.98963,-80.41288,FSLR,0,20.666666666666668,Old
FLK,SCREAM,2001,Upper Keys,3521375,24.98963,-80.41288,HRRF,0,7,Old
FLK,SCREAM,2001,Upper Keys,3601370,25.00312,-80.42273,OFPR,0,27.54195804195804,Old
FLK,SCREAM,2001,Upper Keys,3611385,25.00503,-80.39308,FSLR,0,12.713675213675215,Old
FLK,SCREAM,2001,Upper Keys,3641393,25.01032,-80.37715,HRRF,1,12.5,Old
FLK,SCREAM,2001,Upper Keys,3641394,25.01032,-80.37517,FSLR,1,10.093023255813954,Old
FLK,SCREAM,2001,Upper Keys,3651373,25.01162,-80.41642,OFPR,0,26.25,Old
FLK,SCREAM,2001,Upper Keys,3681398,25.01808,-80.36798,FSLR,1,7.026315789473683,Old
FLK,SCREAM,2001,Upper Keys,3681398,25.01808,-80.36798,HRRF,1,14.133333333333333,Old
FLK,SCREAM,2001,Upper Keys,3711383,25.02307,-80.39743,OFPR,0,15.280303030303031,Old
FLK,SCREAM,2001,Upper Keys,3711384,25.02365,-80.39535,FSLR,0,33.33333333333333,Old
FLK,SCREAM,2001,Upper Keys,3801396,25.03878,-80.3715,FSLR,0,27.59276018099547,Old
FLK,SCREAM,2001,Upper Keys,3821397,25.0431,-80.36958,OFPR,0,18.72222222222222,Old
FLK,SCREAM,2001,Upper Keys,3831410,25.04522,-80.3436,FSLR,0,11.016666666666666,Old
FLK,SCREAM,2001,Upper Keys,3861413,25.04982,-80.33845,FSLR,0,29.642857142857142,Old
FLK,SCREAM,2001,Upper Keys,3961406,25.0685,-80.35125,OFPR,0,17.89316239316239,Old
FLK,SCREAM,2001,Upper Keys,3961421,25.06803,-80.32235,FSLR,0,25.6,Old
FLK,SCREAM,2001,Upper Keys,3961421,25.06803,-80.32235,HRRF,0,28.25,Old
FLK,SCREAM,2001,Upper Keys,4001423,25.0747,-80.31645,FMLR,0,21.333333333333336,Old
FLK,SCREAM,2001,Upper Keys,4001423,25.0747,-80.31645,FSLR,0,17.5,Old
FLK,SCREAM,2001,Upper Keys,4001424,25.07515,-80.31568,FMLR,0,14.333333333333332,Old
FLK,SCREAM,2001,Upper Keys,4391454,25.14482,-80.25697,HRRF,1,13.052197802197803,Old
FLK,SCREAM,2001,Upper Keys,4401454,25.14578,-80.25578,HRRF,1,12.666666666666668,Old
FLK,SCREAM,2001,Upper Keys,4401454,25.14617,-80.25613,HRRF,1,13.75,Old
FLK,SCREAM,2001,Upper Keys,4681469,25.19665,-80.2268,HRRF,0,16.31818181818182,Old
FLK,SCREAM,2001,Upper Keys,4681469,25.19688,-80.22678,HRRF,0,10.333333333333332,Old
FLK,SCREAM,2001,Upper Keys,4691470,25.19963,-80.22537,HRRF,0,15.357142857142856,Old
FLK,SCREAM,2001,Upper Keys,4691470,25.19982,-80.22505,HRRF,0,45,Old
FLK,SCREAM,2001,Upper Keys,4701466,25.2012,-80.23173,FSLR,0,31.5,Old
FLK,SCREAM,2001,Upper Keys,4721467,25.2043,-80.22915,FSLR,1,28.97902097902098,Old
FLK,SCREAM,2001,Upper Keys,4721468,25.20467,-80.22855,OFPR,1,14.81534090909091,Old
FLK,SCREAM,2001,Upper Keys,4731472,25.2067,-80.22133,HRRF,1,9.623188405797107,Old
FLK,SCREAM,2001,Upper Keys,4731472,25.2068,-80.22128,HRRF,1,5.320512820512822,Old
FLK,SCREAM,2001,Upper Keys,4741472,25.20818,-80.2197,HRRF,1,19.263157894736842,Old
FLK,SCREAM,2001,Upper Keys,4741472,25.20832,-80.21963,HRRF,1,3.846153846153846,Old
FLK,SCREAM,2001,Upper Keys,4811477,25.22148,-80.21002,HRRF,1,35.9375,Old
FLK,SCREAM,2001,Upper Keys,4811477,25.22157,-80.2099,FSLR,1,29.444444444444443,Old
FLK,SCREAM,2001,Upper Keys,4881478,25.23272,-80.20837,FMLR,1,25.5,Old
FLK,SCREAM,2001,Upper Keys,4961484,25.24762,-80.19657,FMLR,0,12.136363636363637,Old
FLK,SCREAM,2001,Upper Keys,4961484,25.2478,-80.19648,HRRF,0,12.642857142857142,Old
FLK,SCREAM,2001,Upper Keys,4971484,25.24918,-80.19592,FSLR,0,23.333333333333336,Old
FLK,SCREAM,2001,Upper Keys,4971484,25.24923,-80.19613,FSLR,0,14.428571428571427,Old
FLK,SCREAM,2002,Biscayne,5271501,25.30453,-80.16287,FMLR,0,6.701388888888888,Old
FLK,SCREAM,2002,Biscayne,5421496,25.33028,-80.17308,OFPR,0,14.193548387096772,Old
FLK,SCREAM,2002,Biscayne,5541503,25.35158,-80.15918,MCPR,1,19.263795045045043,Old
FLK,SCREAM,2002,Biscayne,5551512,25.35377,-80.14148,HRRF,1,11.0515873015873,Old
FLK,SCREAM,2002,Biscayne,5811518,25.40155,-80.12993,HRRF,1,13.499025341130604,Old
FLK,SCREAM,2002,Biscayne,5891520,25.41523,-80.12633,FMLR,1,9.53125,Old
FLK,SCREAM,2002,Biscayne,6391530,25.50557,-80.1058,HRRF,0,13.69047619047619,Old
FLK,SCREAM,2002,Biscayne,6421523,25.51113,-80.119,OFPR,0,8.728937728937728,Old
FLK,SCREAM,2002,Biscayne,6491532,25.52413,-80.10237,HRRF,0,16.53846153846154,Old
FLK,SCREAM,2002,Biscayne,6611535,25.54452,-80.09573,FMLR,0,21.458333333333332,Old
FLK,SCREAM,2002,Biscayne,6681530,25.55735,-80.10507,FMLR,0,7.0625,Old
FLK,SCREAM,2002,Biscayne,6801537,25.57832,-80.09198,HRRF,0,27.60206896551724,Old
FLK,SCREAM,2002,Biscayne,7051536,25.62403,-80.09333,HRRF,0,11.31111111111111,Old
FLK,SCREAM,2002,Biscayne,7401535,25.68667,-80.09577,FMLR,0,11.783613445378151,Old
FLK,SCREAM,2002,Lower Keys,1040775,24.54298,-81.60127,MCPR,0,3.8867154368108583,Old
FLK,SCREAM,2002,Lower Keys,1050790,24.54395,-81.57235,MCPR,0,3.3483527131782944,Old
FLK,SCREAM,2002,Lower Keys,490575,24.44393,-81.99748,HRRF,0,19.821022727272727,Old
FLK,SCREAM,2002,Lower Keys,530632,24.45042,-81.88448,FMLR,0,17.421171171171174,Old
FLK,SCREAM,2002,Lower Keys,540647,24.45313,-81.85533,HRRF,0,34.702380952380956,Old
FLK,SCREAM,2002,Lower Keys,560652,24.45643,-81.84583,HRRF,0,22.043333333333333,Old
FLK,SCREAM,2002,Lower Keys,630691,24.46855,-81.7678,HRRF,0,29.945767195767196,Old
FLK,SCREAM,2002,Lower Keys,690724,24.47952,-81.704,HRRF,0,27.755000000000003,Old
FLK,SCREAM,2002,Lower Keys,760747,24.49112,-81.6566,HRRF,0,38.34688346883469,Old
FLK,SCREAM,2002,Lower Keys,830776,24.50457,-81.6,HRRF,0,25.044757033248082,Old
FLK,SCREAM,2002,Mid-Upper Keys Transition,2651261,24.83255,-80.63893,FMLR,0,28.784701857282506,Old
FLK,SCREAM,2002,Mid-Upper Keys Transition,2701269,24.84173,-80.62198,HRRF,1,14.486803519061585,Old
FLK,SCREAM,2002,Mid-Upper Keys Transition,3141329,24.92038,-80.50405,HRRF,1,13.432051282051283,Old
FLK,SCREAM,2002,Mid-Upper Keys Transition,3301354,24.94838,-80.45417,HRRF,1,22.08491847826087,Old
FLK,SCREAM,2002,Middle Keys,2221205,24.75552,-80.75035,HRRF,0,21.282154882154884,Old
FLK,SCREAM,2002,Upper Keys,3611392,25.00487,-80.3788,HRRF,0,7.574011680143755,Old
FLK,SCREAM,2002,Upper Keys,3721401,25.02397,-80.3622,HRRF,0,6.621240601503759,Old
FLK,SCREAM,2002,Upper Keys,3781407,25.03505,-80.34847,HRRF,1,9.060319767441861,Old
FLK,SCREAM,2002,Upper Keys,3971424,25.07053,-80.31658,HRRF,0,11.709183673469386,Old
FLK,SCREAM,2002,Upper Keys,4051429,25.08387,-80.30562,HRRF,0,0.8389830508474582,Old
FLK,SCREAM,2002,Upper Keys,4381455,25.14358,-80.25418,HRRF,0,6.833333333333334,Old
FLK,SCREAM,2002,Upper Keys,4511454,25.16642,-80.25625,OFPR,0,9.82402031930334,Old
FLK,SCREAM,2002,Upper Keys,4731476,25.20618,-80.213,HRRF,1,6.8560606060606055,Old
FLK,SCREAM,2002,Upper Keys,4881477,25.23358,-80.2099,FMLR,1,6.859177215189874,Old
FLK,SCREAM,2005,Biscayne,5251486,25.3008,-80.19312,OFPR,0,23.42013888888889,Old
FLK,SCREAM,2005,Biscayne,5261485,25.30207,-80.1958,OFPR,0,13.72348484848485,Old
FLK,SCREAM,2005,Biscayne,5271499,25.30397,-80.1665,FMLR,0,5.9410474716202275,Old
FLK,SCREAM,2005,Biscayne,5301503,25.30903,-80.15915,FMLR,0,21.88392857142857,Old
FLK,SCREAM,2005,Biscayne,5311474,25.3114,-80.21718,MCPR,0,13.181336161187694,Old
FLK,SCREAM,2005,Biscayne,5361505,25.32057,-80.15485,FMLR,0,16.216931216931215,Old
FLK,SCREAM,2005,Biscayne,5361506,25.32067,-80.15297,FDLR,0,12.83027306967985,Old
FLK,SCREAM,2005,Biscayne,5431492,25.33212,-80.18148,FSLR,0,22.28769841269841,Old
FLK,SCREAM,2005,Biscayne,5501501,25.34505,-80.16328,FSLR,0,7.818931657501963,Old
FLK,SCREAM,2005,Biscayne,5521492,25.34872,-80.18095,MCPR,1,12.964958821666137,Old
FLK,SCREAM,2005,Biscayne,5531500,25.35078,-80.16533,MCPR,1,10.088655788655789,Old
FLK,SCREAM,2005,Biscayne,5591506,25.36152,-80.15407,FMLR,1,14.813988095238095,Old
FLK,SCREAM,2005,Biscayne,5611488,25.36492,-80.18887,MCPR,1,18.977493380406,Old
FLK,SCREAM,2005,Biscayne,5821506,25.40302,-80.15222,MCPR,1,14.954602774274907,Old
FLK,SCREAM,2005,Biscayne,5851500,25.40838,-80.16605,MCPR,1,13.100726654298086,Old
FLK,SCREAM,2005,Biscayne,5861518,25.40992,-80.12863,HRRF,1,9.010416666666668,Old
FLK,SCREAM,2005,Biscayne,5931507,25.42308,-80.15137,MCPR,1,15.871138488163592,Old
FLK,SCREAM,2005,Biscayne,5941502,25.42517,-80.16072,MCPR,1,12.288676902807335,Old
FLK,SCREAM,2005,Biscayne,5941520,25.42385,-80.12563,FSLR,1,2.4404761904761907,Old
FLK,SCREAM,2005,Biscayne,6001515,25.43485,-80.1358,MCPR,1,9.64860352155434,Old
FLK,SCREAM,2005,Biscayne,6061505,25.44545,-80.15425,MCPR,1,12.809495192307692,Old
FLK,SCREAM,2005,Biscayne,6081522,25.44908,-80.121,HRRF,1,13.591578947368422,Old
FLK,SCREAM,2005,Biscayne,6131514,25.4585,-80.13735,OFPR,0,7.9144119769119765,Old
FLK,SCREAM,2005,Biscayne,6151516,25.4615,-80.13312,OFPR,0,19.865319865319865,Old
FLK,SCREAM,2005,Biscayne,6231527,25.47663,-80.1114,HRRF,0,6.129679165863376,Old
FLK,SCREAM,2005,Biscayne,6331531,25.4945,-80.10365,HRRF,0,12.443480861244018,Old
FLK,SCREAM,2005,Biscayne,6401523,25.50717,-80.1201,FMLR,0,5.214902402402402,Old
FLK,SCREAM,2005,Biscayne,6421525,25.51132,-80.11628,FMLR,0,12.744152046783626,Old
FLK,SCREAM,2005,Biscayne,6451527,25.5169,-80.11167,FMLR,0,4.650057603686635,Old
FLK,SCREAM,2005,Biscayne,6491515,25.5233,-80.13535,MCPR,0,10.709023500285864,Old
FLK,SCREAM,2005,Biscayne,6851535,25.58865,-80.09592,FSLR,0,6.729286104286105,Old
FLK,SCREAM,2005,Biscayne,6881535,25.59327,-80.09628,HRRF,0,8.786764705882351,Old
FLK,SCREAM,2005,Biscayne,6911536,25.59837,-80.09423,HRRF,0,5.528665413533835,Old
FLK,SCREAM,2005,Lower Keys,1010769,24.53703,-81.6145,MCPR,0,5.717846988783622,Old
FLK,SCREAM,2005,Lower Keys,1020763,24.53888,-81.62647,MCPR,0,7.118629908103593,Old
FLK,SCREAM,2005,Lower Keys,1030779,24.54135,-81.59457,MCPR,0,6.774720092491177,Old
FLK,SCREAM,2005,Lower Keys,1030855,24.53995,-81.4429,HRRF,0,5.915164576802507,Old
FLK,SCREAM,2005,Lower Keys,1030856,24.5397,-81.44217,FMLR,0,4.161897191308956,Old
FLK,SCREAM,2005,Lower Keys,1060872,24.5453,-81.41033,HRRF,1,5.298611111111111,Old
FLK,SCREAM,2005,Lower Keys,1060874,24.54597,-81.40575,HRRF,1,20.311011904761905,Old
FLK,SCREAM,2005,Lower Keys,1070810,24.54832,-81.53278,MCPR,0,8.310516934046344,Old
FLK,SCREAM,2005,Lower Keys,1070853,24.54777,-81.44738,FMLR,0,8.9875,Old
FLK,SCREAM,2005,Lower Keys,1090887,24.55162,-81.38025,HRRF,0,18.893398268398272,Old
FLK,SCREAM,2005,Lower Keys,1090889,24.55058,-81.37565,HRRF,0,1.5416666666666665,Old
FLK,SCREAM,2005,Lower Keys,1120784,24.55607,-81.58317,MCPR,0,7.142081680561157,Old
FLK,SCREAM,2005,Lower Keys,1160841,24.56438,-81.47132,MCPR,0,8.216865516932902,Old
FLK,SCREAM,2005,Lower Keys,1170877,24.56517,-81.39938,OFPR,0,6.224123606192917,Old
FLK,SCREAM,2005,Lower Keys,1180881,24.56688,-81.39252,OFPR,1,4.514875550946332,Old
FLK,SCREAM,2005,Lower Keys,1180884,24.56798,-81.38533,OFPR,1,7.002836594300009,Old
FLK,SCREAM,2005,Lower Keys,1180915,24.56792,-81.32517,FSLR,0,9.592717086834735,Old
FLK,SCREAM,2005,Lower Keys,1190886,24.56883,-81.38138,OFPR,0,4.652406429300788,Old
FLK,SCREAM,2005,Lower Keys,1270880,24.5844,-81.39427,MCPR,0,7.293394414400734,Old
FLK,SCREAM,2005,Lower Keys,510593,24.44643,-81.9629,FMLR,0,6.574242424242424,Old
FLK,SCREAM,2005,Lower Keys,530583,24.45078,-81.98335,FMLR,0,7.032774390243903,Old
FLK,SCREAM,2005,Lower Keys,530636,24.45142,-81.87762,HRRF,1,10.652499999999998,Old
FLK,SCREAM,2005,Lower Keys,540638,24.45215,-81.87408,HRRF,1,8.914621489621489,Old
FLK,SCREAM,2005,Lower Keys,550615,24.4547,-81.91905,FMLR,0,7.679464285714286,Old
FLK,SCREAM,2005,Lower Keys,580617,24.45993,-81.91425,MCPR,0,7.105464644573425,Old
FLK,SCREAM,2005,Lower Keys,610664,24.46447,-81.82183,HRRF,0,12.060765796703297,Old
FLK,SCREAM,2005,Lower Keys,620634,24.46668,-81.8815,OFPR,0,7.195161186160231,Old
FLK,SCREAM,2005,Lower Keys,620636,24.46607,-81.87788,OFPR,0,8.641105498237653,Old
FLK,SCREAM,2005,Lower Keys,620659,24.46725,-81.83237,FDLR,0,11.88061386137125,Old
FLK,SCREAM,2005,Lower Keys,620670,24.46588,-81.81093,HRRF,0,12.777063738971215,Old
FLK,SCREAM,2005,Lower Keys,620682,24.46628,-81.78653,HRRF,0,10.903941103861753,Old
FLK,SCREAM,2005,Lower Keys,620685,24.46695,-81.7804,HRRF,0,17.70079004574803,Old
FLK,SCREAM,2005,Lower Keys,630664,24.46877,-81.82217,FMLR,0,5.867775537634409,Old
FLK,SCREAM,2005,Lower Keys,640701,24.47063,-81.74802,HRRF,0,10.388326719576721,Old
FLK,SCREAM,2005,Lower Keys,660625,24.47428,-81.89888,MCPR,0,9.434990942453219,Old
FLK,SCREAM,2005,Lower Keys,660706,24.47407,-81.73907,FMLR,0,5.930059523809524,Old
FLK,SCREAM,2005,Lower Keys,670598,24.47617,-81.95223,MCPR,0,8.412570466945862,Old
FLK,SCREAM,2005,Lower Keys,670668,24.47648,-81.81393,FMLR,0,15.773037667889316,Old
FLK,SCREAM,2005,Lower Keys,680714,24.47783,-81.72205,HRRF,1,14.399307928913192,Old
FLK,SCREAM,2005,Lower Keys,690636,24.47967,-81.87703,OFPR,0,8.603442657947664,Old
FLK,SCREAM,2005,Lower Keys,690716,24.47905,-81.71883,FSLR,1,9.203634085213032,Old
FLK,SCREAM,2005,Lower Keys,690718,24.47947,-81.71475,HRRF,1,3.5561507936507937,Old
FLK,SCREAM,2005,Lower Keys,700719,24.48052,-81.71207,HRRF,1,8.003808446455505,Old
FLK,SCREAM,2005,Lower Keys,710596,24.48273,-81.95632,MCPR,0,9.485599626720779,Old
FLK,SCREAM,2005,Lower Keys,710627,24.48212,-81.89538,MCPR,0,6.347574173793687,Old
FLK,SCREAM,2005,Lower Keys,720647,24.48505,-81.8558,MCPR,0,11.55846552356501,Old
FLK,SCREAM,2005,Lower Keys,740738,24.4885,-81.67507,HRRF,0,7.462728477523325,Old
FLK,SCREAM,2005,Lower Keys,780724,24.49503,-81.70277,OFPR,1,6.184021514513698,Old
FLK,SCREAM,2005,Lower Keys,780753,24.49608,-81.64548,FMLR,0,2.5694444444444446,Old
FLK,SCREAM,2005,Lower Keys,790750,24.49657,-81.65122,FMLR,0,4.375,Old
FLK,SCREAM,2005,Lower Keys,800724,24.49963,-81.7033,OFPR,1,10.397933278248297,Old
FLK,SCREAM,2005,Lower Keys,810713,24.50012,-81.72573,MCPR,0,6.400503446188883,Old
FLK,SCREAM,2005,Lower Keys,810740,24.50152,-81.67092,OFPR,0,10.642689194863111,Old
FLK,SCREAM,2005,Lower Keys,810762,24.50073,-81.62862,HRRF,0,8.599310776942357,Old
FLK,SCREAM,2005,Lower Keys,830785,24.50422,-81.58197,HRRF,0,9.39788082082982,Old
FLK,SCREAM,2005,Lower Keys,840722,24.50583,-81.70632,MCPR,1,6.42912628438103,Old
FLK,SCREAM,2005,Lower Keys,870805,24.51107,-81.54182,HRRF,0,7.6531298003072195,Old
FLK,SCREAM,2005,Lower Keys,880805,24.51382,-81.54315,HRRF,0,11.947544642857144,Old
