REGION,YEAR,SPECIES_CD,SPECIES_NAME,avMort,Var,SE,CV_perc,n_sites,n_strat,ngrtot,MORT_TYPE
SEFCRI,2021,MYC ALIC,Mycetophyllia aliciae,0,8.404144557970348e-10,2.8989902652424255e-5,Inf,8,3,17024,Old
SEFCRI,2021,MYC LAMA,Mycetophyllia lamarckiana,0,5e-9,7.071067811865475e-5,Inf,2,1,8262,Old
SEFCRI,2021,ORB ANNU,Orbicella annularis,6.284801460520311,0,0,0,2,2,13146,Old
SEFCRI,2021,ORB FAVE,Orbicella faveolata,32.48935109512912,180.45238409277536,13.433256645087049,41.34664495377069,12,6,45885,Old
SEFCRI,2021,POR ASTR,Porites astreoides,7.471201641166494,1.8686748744922301,1.3669948333816884,18.296853692845275,82,8,52352,Old
SEFCRI,2021,POR DIVA,Porites divaricata,15.643754935509344,10.349711055007132,3.2170966810164616,20.56473458117181,12,4,41789,Old
SEFCRI,2021,POR FURC,Porites furcata,46.666666666666664,0,0,0,1,1,24765,Old
SEFCRI,2021,POR PORI,Porites porites,14.51687279376262,6.996728834972396,2.645133046743093,18.221094062900463,45,7,50588,Old
SEFCRI,2021,PSE CLIV,Pseudodiploria clivosa,4.530040230757553,8.7608666600211,2.959876122411392,65.33884847897731,7,2,26348,Old
SEFCRI,2021,PSE STRI,Pseudodiploria strigosa,2.871939569422285,0.6068946518154027,0.7790344355774029,27.125725202292898,17,7,50769,Old
SEFCRI,2021,SCO SPE.,Scolymia spp,0,0,0,NA,1,1,4677,Old
SEFCRI,2021,SID RADI,Siderastrea radians,17.776940588424516,22.955460324650282,4.791185690896386,26.9516887175523,38,8,80826,Old
SEFCRI,2021,SID SIDE,Siderastrea siderea,5.811665388412444,1.187474258978838,1.0897129250306423,18.75044160669264,88,9,82590,Old
SEFCRI,2021,SOL BOUR,Solenastrea bournoni,18.338830036331807,14.44709376127126,3.8009332750353906,20.72614920093161,25,5,46673,Old
SEFCRI,2021,SOL HYAD,Solenastrea hyades,3,9,3,100,5,1,24765,Old
SEFCRI,2022,ACR CERV,Acropora cervicornis,19.760148275557313,31.684431705120836,5.628892582481996,28.486084739782854,15,4,32765,Old
SEFCRI,2022,AGA AGAR,Agaricia agaricites,6.6315341504295,9.68474464339825,3.1120322368828783,46.92778724032241,38,9,50912,Old
SEFCRI,2022,AGA FRAG,Agaricia fragilis,3.890013495276653,1.2949790195597664,1.1379714493605568,29.25366327757754,8,4,14820,Old
SEFCRI,2022,AGA LAMA,Agaricia lamarcki,14.11251594942582,0,0,0,4,4,17242,Old
SEFCRI,2022,AGA SPE.,Agaricia spp,0,0,0,NA,1,1,2332,Old
SEFCRI,2022,COL NATA,Colpophyllia natans,4.5013482767338,0.9412372953133574,0.9701738479846576,21.552961209405026,10,7,47468,Old
SEFCRI,2022,DIC STOK,Dichocoenia stokesii,1.205980476377539,0.23228320818632622,0.4819576829829837,39.96397059682615,50,8,51478,Old
